FID,OBJECTID,Shape_Leng,Shape_Area,zone,LocationID,borough,X,Y,Name,num_L1,num_L2,num_DC
1696,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.968707,40.769134,Upper East Side,0,1,0
404,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.009488,40.716208,Downtown Manhattan,0,3,0
436,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.012393,40.716579,Downtown Manhattan,0,3,0
470,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.007465,40.720215,Downtown Manhattan,0,3,0
472,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.011435,40.715543,Downtown Manhattan,0,3,0
484,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.011042,40.717568,Downtown Manhattan,0,3,0
489,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.010335,40.723702,Downtown Manhattan,0,3,0
508,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.010394,40.719814,Downtown Manhattan,0,3,0
550,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.009808,40.714121,Downtown Manhattan,0,3,0
1151,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.01098,40.714463,Downtown Manhattan,0,1,0
1692,231,0.06342011656,0.00016692975,TriBeCa/Civic Center,231,Manhattan,-74.010475,40.719772,Downtown Manhattan,0,1,0
407,186,0.02469639022,3.707294e-05,Penn Station/Madison Sq West,186,Manhattan,-73.989915,40.748789,Midtown Manhattan,0,3,0
853,186,0.02469639022,3.707294e-05,Penn Station/Madison Sq West,186,Manhattan,-73.991422,40.74528,Midtown Manhattan,0,1,0
1639,186,0.02469639022,3.707294e-05,Penn Station/Madison Sq West,186,Manhattan,-73.9927795,40.75147,Midtown Manhattan,1,1,0
408,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.974877,40.761051,Midtown Manhattan,0,2,0
411,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.977846,40.762653,Midtown Manhattan,0,3,0
486,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.974455,40.757047,Midtown Manhattan,0,2,0
577,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.975057,40.76178,Midtown Manhattan,0,1,0
978,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.9754656,40.7616221,Midtown Manhattan,0,1,0
1530,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.9746494,40.7609595,Midtown Manhattan,0,1,0
1635,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.9834061,40.7552452,Midtown Manhattan,0,1,0
412,87,0.03690154961,6.720502e-05,Financial District North,87,Manhattan,-74.009682,40.704976,Downtown Manhattan,0,3,0
460,87,0.03690154961,6.720502e-05,Financial District North,87,Manhattan,-74.004989,40.70736,Downtown Manhattan,0,3,0
512,87,0.03690154961,6.720502e-05,Financial District North,87,Manhattan,-74.010148,40.706109,Downtown Manhattan,0,3,0
718,87,0.03690154961,6.720502e-05,Financial District North,87,Manhattan,-74.008118,40.705042,Downtown Manhattan,0,1,0
719,87,0.03690154961,6.720502e-05,Financial District North,87,Manhattan,-74.008118,40.705042,Downtown Manhattan,0,3,0
416,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.009239,40.733633,Downtown Manhattan,0,3,0
496,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.007717,40.735404,Downtown Manhattan,0,3,0
560,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.008847,40.729474,Downtown Manhattan,0,6,0
569,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.005908,40.738222,Downtown Manhattan,0,3,0
578,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.007231,40.735165,Downtown Manhattan,0,3,0
583,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.008074,40.740828,Downtown Manhattan,0,3,0
857,158,0.05480999055,0.00018556825,Meatpacking/West Village West,158,Manhattan,-74.00983,40.737537,Downtown Manhattan,0,2,0
433,232,0.06147090853,0.00021604997,Two Bridges/Seward Park,232,Manhattan,-73.986927,40.715074,Downtown Manhattan,0,3,0
445,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.968766,40.797283,Upper West Side,0,3,0
449,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.968389,40.797961,Upper West Side,0,3,0
471,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.961228,40.797875,Upper West Side,0,3,0
582,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.966003,40.795214,Upper West Side,0,3,0
586,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.963228,40.794681,Upper West Side,0,3,0
1031,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.961228,40.797875,Upper West Side,0,3,0
454,114,0.03172703477,4.702077e-05,Greenwich Village South,114,Manhattan,-73.999217,40.729372,Downtown Manhattan,0,3,0
745,114,0.03172703477,4.702077e-05,Greenwich Village South,114,Manhattan,-73.9975332,40.7273617,Downtown Manhattan,0,2,0
1619,114,0.03172703477,4.702077e-05,Greenwich Village South,114,Manhattan,-74.000728,40.730485,Downtown Manhattan,0,2,0
467,209,0.03069531135,3.887034e-05,Seaport,209,Manhattan,-74.006186,40.710628,Downtown Manhattan,0,3,0
580,209,0.03069531135,3.887034e-05,Seaport,209,Manhattan,-74.004401,40.709609,Downtown Manhattan,0,3,0
1205,209,0.03069531135,3.887034e-05,Seaport,209,Manhattan,-74.006195,40.710636,Downtown Manhattan,0,1,0
478,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.966399,40.756956,Midtown Manhattan,0,3,0
479,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.964418,40.760421,Midtown Manhattan,0,3,0
482,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.965206,40.759484,Midtown Manhattan,0,3,0
524,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.963368,40.755371,Midtown Manhattan,0,3,0
526,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.963549,40.755013,Midtown Manhattan,0,1,0
527,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.963528,40.755679,Midtown Manhattan,0,2,0
530,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.961406,40.758766,Midtown Manhattan,0,3,0
532,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.965347,40.752516,Midtown Manhattan,0,3,0
662,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.965166,40.754022,Midtown Manhattan,0,1,0
663,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.965166,40.754022,Midtown Manhattan,0,1,0
851,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.967481,40.756766,Midtown Manhattan,0,2,0
958,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.959474,40.758305,Midtown Manhattan,0,4,0
1500,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.9653023,40.7581527,Midtown Manhattan,0,2,0
1769,229,0.04252529001,9.470582e-05,Sutton Place/Turtle Bay North,229,Manhattan,-73.963122,40.757099,Midtown Manhattan,0,6,0
485,79,0.04262491131,0.00010789307,East Village,79,Manhattan,-73.98568,40.729871,Downtown Manhattan,0,3,0
1771,79,0.04262491131,0.00010789307,East Village,79,Manhattan,-73.988368,40.729483,Downtown Manhattan,0,6,0
487,211,0.02523450821,3.97292e-05,SoHo,211,Manhattan,-74.003781,40.721638,Downtown Manhattan,0,2,0
514,211,0.02523450821,3.97292e-05,SoHo,211,Manhattan,-74.00092,40.721244,Downtown Manhattan,0,3,0
570,211,0.02523450821,3.97292e-05,SoHo,211,Manhattan,-74.00357,40.721131,Downtown Manhattan,0,3,0
510,68,0.04933737956,0.00011107338,East Chelsea,68,Manhattan,-74.004397,40.741669,Midtown Manhattan,0,4,0
529,68,0.04933737956,0.00011107338,East Chelsea,68,Manhattan,-74.001428,40.746762,Midtown Manhattan,0,3,0
1543,68,0.04933737956,0.00011107338,East Chelsea,68,Manhattan,-73.9959708,40.7546106,Midtown Manhattan,0,1,0
1691,68,0.04933737956,0.00011107338,East Chelsea,68,Manhattan,-74.003186,40.741421,Midtown Manhattan,0,1,0
1694,68,0.04933737956,0.00011107338,East Chelsea,68,Manhattan,-74.006578,40.743832,Midtown Manhattan,0,2,0
518,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.960887,40.804007,Upper Manhattan,0,3,0
519,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.961689,40.802368,Upper Manhattan,0,3,0
536,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.963782,40.811206,Upper Manhattan,0,3,0
553,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.965894,40.804167,Upper Manhattan,0,3,0
1074,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.965894,40.804167,Upper Manhattan,0,3,0
523,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.95183,40.772197,Upper East Side,0,3,0
535,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.947732,40.775975,Upper East Side,0,3,0
547,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.948252,40.771136,Upper East Side,0,3,0
549,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.944521,40.776302,Upper East Side,0,3,0
564,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.946969,40.772794,Upper East Side,0,3,0
571,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.945552,40.772931,Upper East Side,0,3,0
717,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.949934,40.776008,Upper East Side,0,4,0
860,262,0.04906362315,0.00012233027,Yorkville East,262,Manhattan,-73.950295,40.775203,Upper East Side,0,2,0
525,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.955645,40.766976,Upper East Side,0,3,0
528,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.951838,40.771766,Upper East Side,0,3,0
531,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.959278,40.760522,Upper East Side,0,3,0
544,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.952647,40.766857,Upper East Side,0,5,0
545,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.95193,40.766741,Upper East Side,0,3,0
1070,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.952647,40.766857,Upper East Side,0,3,0
537,41,0.05279310945,0.00014309304,Central Harlem,41,Manhattan,-73.94792,40.801497,Upper Manhattan,0,3,0
541,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-74.001701,40.751987,Midtown Manhattan,0,3,0
548,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-74.002736,40.752558,Midtown Manhattan,0,3,0
554,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-74.006078,40.748931,Midtown Manhattan,0,3,0
556,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-74.005485,40.749666,Midtown Manhattan,0,2,0
557,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-74.002954,40.752693,Midtown Manhattan,0,3,0
566,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-73.998773,40.760809,Midtown Manhattan,0,3,0
1028,246,0.06946719374,0.00028129833,West Chelsea/Hudson Yards,246,Manhattan,-74.006078,40.748931,Midtown Manhattan,0,3,0
567,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-73.991789,40.770771,Midtown Manhattan,0,2,0
572,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-73.992964,40.771431,Midtown Manhattan,0,3,0
574,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-74.000256,40.762316,Midtown Manhattan,0,3,0
859,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-73.989479,40.768211,Midtown Manhattan,0,2,0
1549,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-73.9906549,40.7704109,Midtown Manhattan,0,0,1
1569,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-73.9925407,40.7692913,Midtown Manhattan,0,2,0
1710,50,0.05574798675,0.00017324928,Clinton West,50,Manhattan,-73.989479,40.768211,Midtown Manhattan,0,2,0
869,202,0.06992157126,0.0001061754,Roosevelt Island,202,Manhattan,-73.955605,40.75516,Midtown Manhattan,0,8,0
1034,244,0.08056860446,0.00035970275,Washington Heights South,244,Manhattan,-73.941393,40.836425,Upper Manhattan,0,4,0
1042,244,0.08056860446,0.00035970275,Washington Heights South,244,Manhattan,-73.937862,40.847482,Upper Manhattan,0,4,0
1059,42,0.09270922746,0.00026389695,Central Harlem North,42,Manhattan,-73.947365,40.816366,Upper Manhattan,0,4,0
1758,43,0.09973861836,0.00037966291,Central Park,43,Manhattan,-73.9730513,40.7677219,Midtown Manhattan,0,1,0
