ID,Link,Left,Through,Right,laneID,length
1333,100554,0,0,1005512,1005543,293.8253192427058
1334,100554,0,1094191,0,1005542,294.57079938587935
1335,100554,1094591,0,0,1005541,295.3162784705492
1336,100560,0,1005651,0,1005602,226.49292548825665
1337,100560,0,1005652,0,1005603,228.39553227934618
1338,100560,0,1005653,0,1005604,230.29814166278555
1339,100560,0,1005654,0,1005605,232.20075363533942
1340,100560,1005611,0,0,1005601,234.10336819830667
1341,100560,0,0,0,1005606,236.0059853515056
1342,100555,0,1005561,0,1005552,15.577496327249223
1343,100555,0,1005562,0,1005553,15.577484762110736
1344,100555,0,1005563,0,1005554,15.577473196960621
1345,100555,0,0,0,1005551,15.57746163179888
1346,100555,0,0,0,1005555,15.577450066625506
1347,100555,0,0,0,1005556,15.577438501506078
1348,100558,0,1005921,0,1005582,239.01125437827136
1349,100558,0,0,0,1005581,239.41245460836024
1350,100558,0,0,0,1005583,239.81365480499616
1351,100556,0,1005451,0,1005562,812.5821582089254
1352,100556,0,0,0,1005561,813.2956351636421
1353,100556,0,0,0,1005563,814.0091122032824
1354,100557,0,1005561,0,1005572,28.506206131803825
1355,100557,0,1005562,0,1005573,28.50620719943381
1356,100557,0,0,0,1005571,28.506208267428736
1357,100557,0,0,0,1005574,28.50620933475819
1358,100592,0,1006011,0,1005922,204.934778565627
1359,100592,0,1006012,0,1005923,204.8212756605365
1360,100592,1005971,0,0,1005921,204.70777276715077
1361,100592,0,0,0,1005924,204.59426988759975
1362,100592,0,0,0,1005925,204.48076702191437
1363,100561,0,1005621,0,1005612,15.208677472676502
1364,100561,0,0,0,1005611,15.20867606458143
1365,100561,0,0,0,1005613,15.208674656486018
1366,100565,0,0,1005686,1005655,84.5101754688133
1367,100565,0,1005691,0,1005652,84.58513484867488
1368,100565,0,1005692,0,1005653,84.66009433813286
1369,100565,0,1005693,0,1005654,84.73505393541699
1370,100565,0,0,0,1005651,84.81001364575359
1371,100562,1005631,1005871,0,1005621,102.0898934708483
1372,100562,0,1005872,0,1005622,102.08154586462038
1373,100563,0,1005921,0,1005631,153.1721796405231
1374,100587,0,1005892,1005883,1005872,488.36696801729585
1375,100587,0,1005891,0,1005871,484.8731309739864
1376,100564,0,1005621,0,1005642,86.49465643409371
1377,100564,0,1005622,0,1005643,86.22051602704525
1378,100564,0,0,0,1005641,85.94637602079662
1379,100564,0,0,0,1005644,85.67223641627666
1380,100564,0,0,0,1005645,85.39809721027561
1381,100564,0,0,0,1005646,85.12395840608652
1382,100567,0,1005681,0,1005672,12.633965084446613
1383,100567,0,1005682,0,1005673,12.6339656437106
1384,100567,0,1005683,0,1005674,12.633966202587903
1385,100567,0,1005684,0,1005675,12.633966761851708
1386,100567,1005691,0,0,1005671,12.63396732111542
1387,100567,0,0,0,1005676,12.633967880379041
1388,100568,0,1005761,0,1005682,44.731953370536296
1389,100568,0,1005762,0,1005683,47.644322488617604
1390,100568,1005711,0,0,1005681,50.556693021229506
1391,100568,0,0,0,1005684,53.46906496802942
1392,100568,0,0,0,1005685,56.3814383303761
1393,100568,0,0,0,1005686,59.29381310429602
1394,100569,0,1005821,0,1005692,19.12680467928908
1395,100569,0,1005822,0,1005693,18.994934317305603
1396,100569,0,1005823,0,1005694,18.863063768392756
1397,100569,0,1005824,0,1005695,18.731193035771582
1398,100569,1005701,0,0,1005691,18.59932211586922
1399,100569,0,0,0,1005696,18.467451010043117
1400,100566,0,1005641,0,1005664,19.321784565237387
1401,100566,0,1005642,0,1005665,19.321771197898453
1402,100566,0,1005643,0,1005662,19.32175783158613
1403,100566,0,1005644,0,1005663,19.32174446630042
1404,100566,1005671,0,0,1005661,19.321731099962687
1405,100566,0,0,0,1005666,19.321717733612246
1406,100584,0,1005861,0,1005842,596.4545685010244
1407,100584,0,0,0,1005841,598.1420937435777
1408,100584,0,0,0,1005843,599.8296185503524
1409,100584,0,0,0,1005844,601.5171429219118
1410,100571,0,0,1005826,1005716,40.962147480493165
1411,100571,0,1005701,0,1005712,44.01599220597022
1412,100571,0,1005702,0,1005713,47.069836881133924
1413,100571,0,1005703,0,1005714,50.1236815027319
1414,100571,0,1005704,0,1005715,53.177526073574086
1415,100571,0,0,0,1005711,56.23137059209631
1416,100576,0,1005742,1005721,1005762,158.0602119271419
1417,100576,0,1005741,0,1005761,158.50854217961444
1418,100570,0,1005841,0,1005704,13.294993855343519
1419,100570,0,1005842,0,1005705,13.294993319112823
1420,100570,0,1005843,0,1005702,13.294992781469677
1421,100570,0,1005844,0,1005703,13.294992243912851
1422,100570,1005661,0,0,1005701,13.294991706932521
1423,100570,0,0,0,1005706,13.294991169375525
1424,100582,0,0,1005792,1005826,492.6228182899554
1425,100582,0,1006091,0,1005824,492.7686695527422
1426,100582,0,1006092,0,1005825,492.9145210013713
1427,100582,0,1006093,0,1005822,493.0603726386426
1428,100582,0,1006094,0,1005823,493.20622445901427
1429,100582,1005811,0,0,1005821,493.35207646839535
1430,100572,0,1094691,1005523,1005721,266.69850940570296
1431,100574,0,1006522,1005422,1005742,544.473288073842
1432,100574,1005781,1006521,0,1005741,544.1842350294396
1433,100577,0,1005711,0,1005771,157.16355154122323
1434,100577,0,1005712,0,1005772,156.7152214039485
1435,100579,0,1005422,1005751,1005792,461.8085790650836
1436,100579,1006521,1005421,0,1005791,459.5077296189442
1437,100581,0,1005831,0,1005811,10.440541116322581
1438,100581,0,1005832,0,1005812,10.440540699688274
1439,100609,0,0,1006502,1006096,622.9807404702142
1440,100609,0,1006231,0,1006092,623.0329087262126
1441,100609,0,1006232,0,1006093,623.0850770452139
1442,100609,0,1006233,0,1006094,623.1372454267208
1443,100609,0,1006234,0,1006095,623.1894138752846
1444,100609,1006121,0,0,1006091,623.2415823850496
1445,100580,1006091,1005791,0,1005801,10.440541949591003
1446,100580,0,1005792,0,1005802,10.440542366225117
1447,100583,0,0,1005844,1005836,492.2611806662356
1448,100583,0,1005661,0,1005832,491.91199518482847
1449,100583,0,1005662,0,1005833,491.56281016941296
1450,100583,0,1005663,0,1005834,491.21362562158896
1451,100583,0,1005664,0,1005835,490.864441536859
1452,100583,0,0,0,1005831,490.515257921344
1453,100586,0,1006041,0,1005861,54.8487191512389
1454,100585,0,0,0,1005851,55.03662600635914
1455,100585,0,0,0,1005852,55.1305795241322
1456,100604,0,1005991,1006023,1006041,6.043355322745643
1457,100588,0,0,1005646,1005883,618.0079831818164
1458,100588,0,1005671,0,1005882,616.009384382389
1459,100588,0,0,0,1005881,614.0107847805176
1460,100589,0,0,1005852,1005893,28.7529163005872
1461,100589,0,1006041,0,1005892,28.752916314326935
1462,100589,0,0,0,1005891,28.752916328235408
1463,100590,0,1005571,0,1005901,317.4683028896691
1464,100590,0,1005572,0,1005902,317.5158827786792
1465,100591,0,1005901,0,1005911,218.84006238911584
1466,100593,0,1005571,0,1005932,524.8997607047463
1467,100593,0,0,0,1005931,524.1767625626516
1468,100593,0,0,0,1005933,523.4537643473356
1469,100597,1005981,1094461,0,1005971,535.2173010069275
1470,100601,0,1015611,0,1006011,527.2763753458339
1471,100601,0,1015612,0,1006012,521.4271866096818
1472,100594,0,1005931,1005911,1005941,232.8067146351055
1473,109439,0,1094361,0,1094391,843.3078686519724
1474,109439,0,1094362,0,1094392,843.4989999118336
1475,100595,0,1006001,0,1005951,927.0555989526747
1476,100595,0,0,0,1005952,927.0648184028344
1477,109438,0,1094361,0,1094382,20.77664212831108
1478,109438,0,0,0,1094381,20.77664474625148
1479,109438,0,0,0,1094383,20.7766473647962
1480,100600,1006021,1006031,0,1006001,133.00970954780368
1481,100596,0,0,1094392,1005962,199.519326822698
1482,100596,0,1005941,0,1005961,199.6966832206488
1483,100598,0,1005961,0,1005981,41.69056515607211
1484,100598,0,1005962,0,1005982,42.595540783620386
1485,109446,0,1094471,0,1094461,527.2795707569842
1486,100599,0,0,0,1005991,133.97415062757676
1487,100602,0,1015611,0,1006022,350.6061851965402
1488,100602,0,0,0,1006021,349.40665043464537
1489,100602,0,0,0,1006023,348.2071156531378
1490,100603,0,1005851,0,1006031,6.043359103518352
1491,101561,0,0,1015532,1015613,647.1786320084962
1492,101561,0,1015571,0,1015612,653.6367446046761
1493,101561,0,0,0,1015611,660.0948574701598
1494,100605,0,1005961,0,1006051,168.70559379307667
1495,100605,0,1005962,0,1006052,173.78735082707067
1496,100606,1005931,1005911,0,1006061,593.0783357740985
1497,100606,0,0,0,1006062,588.5241233215431
1498,100607,0,1052091,0,1006071,314.97678209031403
1499,101567,0,1015681,0,1015671,65.53812405941144
1500,100608,0,1015671,0,1006081,315.868520391334
1501,105209,0,1052141,0,1052091,605.1618655149637
1502,100612,1006101,1015521,0,1006121,11.683283985026637
1503,100612,0,0,0,1006122,11.683283752957019
1504,100623,0,1006241,0,1006232,343.11664765000074
1505,100623,0,1006242,0,1006233,343.1350527368305
1506,100623,0,1006243,0,1006234,343.153457846028
1507,100623,0,1006244,0,1006235,343.17186297659055
1508,100623,1006201,0,0,1006231,343.19026813205085
1509,100623,0,0,0,1006236,343.2086733108639
1510,100650,0,1006532,1006512,1006502,527.8151536750132
1511,100650,0,1006531,0,1006501,527.7529938591948
1512,100610,0,1005831,0,1006104,623.8954063656774
1513,100610,0,1005832,0,1006105,623.9494119429854
1514,100610,0,1005833,0,1006102,624.003417449866
1515,100610,0,1005834,0,1006103,624.0574228900526
1516,100610,1005801,0,0,1006101,624.1114282600447
1517,100610,0,0,0,1006106,624.1654335625241
1518,100611,1006231,1006501,0,1006111,11.683284448686608
1519,100611,0,1006502,0,1006112,11.683284679395214
1520,101552,0,1015471,1015503,1015521,1484.865802632271
1521,100613,0,0,1006226,1006132,864.4227407990222
1522,100613,0,1006211,0,1006131,865.6870561971316
1523,101541,0,0,1015422,1015413,625.8683526791809
1524,101541,0,1015401,0,1015412,629.2363874276078
1525,101541,0,0,0,1015411,632.6044222229602
1526,100614,0,1015411,0,1006141,861.8941103450601
1527,100621,0,1006241,0,1006211,10.726437079515694
1528,100622,0,0,1015521,1006226,341.65881809173806
1529,100622,0,1006101,0,1006224,341.54968969630164
1530,100622,0,1006102,0,1006225,341.4405614362661
1531,100622,0,1006103,0,1006222,341.3314333126006
1532,100622,0,1006104,0,1006223,341.22230532659904
1533,100622,1006111,0,0,1006221,341.11317747676753
1534,100615,0,1015141,0,1006152,86.59141659536431
1535,100615,0,1015142,0,1006153,85.13305544269701
1536,100615,0,0,0,1006151,83.67469429920486
1537,100615,0,0,0,1006154,82.21633316526307
1538,100618,0,1006261,0,1006184,169.0696003216463
1539,100618,0,1006262,0,1006185,169.0936375319845
1540,100618,0,1006263,0,1006182,169.11767471285123
1541,100618,0,1006264,0,1006183,169.14171186612694
1542,100618,0,0,0,1006181,169.16574899027694
1543,100618,0,0,0,1006186,169.1897860867709
1544,101514,0,1015171,0,1015141,929.2248584102123
1545,101514,0,1015172,0,1015142,927.1054565008349
1546,100616,1006181,1006151,0,1006161,9.032863290010328
1547,100616,0,1006152,0,1006162,9.032862812747258
1548,100670,0,1006741,0,1006704,943.7299754932171
1549,100670,0,1006742,0,1006705,943.3536809654082
1550,100670,0,1006743,0,1006702,942.9773859681172
1551,100670,0,1006744,0,1006703,942.6010904969831
1552,100670,0,0,0,1006701,942.2247945585277
1553,100670,0,0,0,1006706,941.8484981492892
1554,100617,0,1006701,0,1006172,169.12597407451287
1555,100617,0,1006702,0,1006173,169.18363642322993
1556,100617,0,1006703,0,1006174,169.24129883929155
1557,100617,0,1006704,0,1006175,169.29896132001005
1558,100617,1006161,0,0,1006171,169.35662386708023
1559,100617,0,0,0,1006176,169.4142864812915
1560,100619,0,1006261,0,1006191,9.778581786108813
1561,100619,0,1006262,0,1006192,9.77858124720555
1562,100626,0,1006251,0,1006264,152.38383887195369
1563,100626,0,1006252,0,1006265,152.35921366262573
1564,100626,0,1006253,0,1006262,152.33458848231845
1565,100626,0,1006254,0,1006263,152.30996333299646
1566,100626,1006271,0,0,1006261,152.2853382143515
1567,100626,0,0,0,1006266,152.26071312511607
1568,100620,1006221,1006141,0,1006201,10.72643592293635
1569,100624,0,0,1006313,1006246,231.14622249292393
1570,100624,0,1006291,0,1006242,231.08018976619144
1571,100624,0,1006292,0,1006243,231.01415695648515
1572,100624,0,1006293,0,1006244,230.9481240623261
1573,100624,0,1006294,0,1006245,230.88209108372342
1574,100624,1006281,0,0,1006241,230.81605802214676
1575,100628,0,1006251,0,1006281,10.87489542996804
1576,100629,0,1006171,0,1006292,150.9697281001015
1577,100629,0,1006172,0,1006293,151.0558922498699
1578,100629,0,1006173,0,1006294,151.14205650494958
1579,100629,0,1006174,0,1006295,151.22822086652562
1580,100629,1006191,0,0,1006291,151.31438533545784
1581,100629,0,0,0,1006296,151.4005499074072
1582,100631,0,0,1006324,1006313,451.2400642494443
1583,100631,0,1006331,0,1006312,451.5031525226383
1584,100631,0,0,0,1006311,451.76624084374487
1585,100625,0,0,1006141,1006256,229.87305791905771
1586,100625,0,1006221,0,1006252,230.02757330136905
1587,100625,0,1006222,0,1006253,230.18208848549443
1588,100625,0,1006223,0,1006254,230.3366034744027
1589,100625,0,1006224,0,1006255,230.49111826651986
1590,100625,1006211,0,0,1006251,230.6456328654519
1591,100627,1006291,1006311,0,1006271,10.87489806793042
1592,100627,0,1006312,0,1006272,10.874899386911048
1593,100630,0,1006192,1006176,1006302,439.5973475262303
1594,100630,0,1006191,0,1006301,439.3248760775242
1595,100635,0,1006361,0,1006352,12.3257820008063
1596,100635,0,1006362,0,1006353,12.325774770405419
1597,100635,0,1006363,0,1006354,12.32576753775312
1598,100635,0,1006364,0,1006355,12.325760307340149
1599,100635,1006371,0,0,1006351,12.325753076239817
1600,100635,0,0,0,1006356,12.325745843863633
1601,100632,0,1006461,0,1006322,30.116038199218416
1602,100632,0,1006462,0,1006323,32.63140168873864
1603,100632,1006341,0,0,1006321,35.146763608696055
1604,100632,0,0,0,1006324,37.662123959482045
1605,100633,0,1006691,0,1006332,7.054877114245296
1606,100633,1006381,0,0,1006331,7.276434657584192
1607,100633,0,0,0,1006333,7.4979922516351785
1608,100634,0,0,1006693,1006344,29.662400039619598
1609,100634,0,1006381,0,1006342,31.483564432146007
1610,100634,0,1006382,0,1006343,33.304731202564426
1611,100634,0,0,0,1006341,35.12590035326014
1612,100646,1006561,1006471,0,1006461,263.06031532538697
1613,100646,0,1006472,0,1006462,263.10617604751246
1614,100638,0,0,1006404,1006384,126.13299896832143
1615,100638,0,1006391,0,1006382,125.96724640405992
1616,100638,0,1006392,0,1006383,125.80149364687941
1617,100638,0,0,0,1006381,125.63574069417771
1618,100669,0,0,1006683,1006693,504.6848545791154
1619,100669,0,1007021,0,1006692,505.4860381220161
1620,100669,0,0,0,1006691,506.2872219441225
1621,100636,0,1006321,0,1006362,126.88528082597297
1622,100636,0,1006322,0,1006363,127.00764702683895
1623,100636,1006331,0,0,1006361,127.13001308329163
1624,100636,0,0,0,1006364,127.25237899937741
1625,100637,0,1006401,0,1006372,6.558224149056132
1626,100637,0,1006402,0,1006373,5.905760967177661
1627,100637,0,1006403,0,1006374,5.253297674518551
1628,100637,0,1006404,0,1006375,4.6008342689788195
1629,100637,1006391,0,0,1006371,3.948370753232835
1630,100637,0,0,0,1006376,3.2959071232481922
1631,100639,0,1006761,0,1006392,11.67925504960307
1632,100639,0,1006762,0,1006393,11.67926204220693
1633,100639,0,1006763,0,1006394,11.67926903480486
1634,100639,1006411,0,0,1006391,11.67927602739685
1635,100639,0,0,0,1006395,11.679283019982904
1636,100639,0,0,0,1006396,11.679290013546188
1637,100640,0,1006441,0,1006402,170.7847661718065
1638,100640,1006421,0,0,1006401,173.66688441450947
1639,100640,0,0,0,1006403,176.54900414829135
1640,100640,0,0,0,1006404,179.43112537442417
1641,100641,1006351,1006301,0,1006411,7.149309061715218
1642,100641,0,1006302,0,1006412,6.886586120855595
1643,100676,0,0,1006772,1006763,1820.0561374237254
1644,100676,0,1006791,0,1006762,1820.0213830126988
1645,100676,0,0,0,1006761,1819.9866285579637
1646,100642,0,0,1006763,1006424,170.23970724280585
1647,100642,0,1006411,0,1006422,173.3207513484373
1648,100642,0,1006412,0,1006423,176.40179531394745
1649,100642,0,0,0,1006421,179.482839141168
1650,100644,0,0,0,1006441,13.276311369281002
1651,100643,0,1006421,0,1006431,13.276309461038126
1652,100643,0,1006422,0,1006432,13.276308507876628
1653,100645,0,1006341,0,1006451,262.96859373280665
1654,100645,0,1006342,0,1006452,262.92273286254897
1655,100647,0,0,0,1006471,12.14486918942832
1656,100647,0,0,0,1006472,12.144862479649673
1657,100656,0,1006592,1006584,1006562,418.83816373424287
1658,100656,0,1006591,0,1006561,418.92878241623083
1659,100648,0,1006452,1006562,1006482,12.14488261150624
1660,100648,0,1006451,0,1006481,12.14488932159291
1661,100649,0,1006122,1006236,1006492,527.9394732895056
1662,100649,0,1006121,0,1006491,528.0016330838405
1663,100651,0,0,1005781,1006512,681.3322091792805
1664,100651,1005421,1005751,0,1006511,680.0705025438863
1665,100653,0,1006551,0,1006531,18.19304661248766
1666,100653,0,1006552,0,1006532,18.193057116558073
1667,100654,0,1006512,1006492,1006542,18.193025603715636
1668,100654,0,1006511,0,1006541,18.193015099983743
1669,100655,0,1006481,0,1006552,281.0928830777038
1670,100655,0,1006482,0,1006553,285.4172689127047
1671,100655,0,0,0,1006551,289.74165887519183
1672,100655,0,0,0,1006554,294.06605296333436
1673,100657,0,1006471,1006452,1006571,418.6569264264171
1674,100658,0,0,1005432,1006584,1020.463975795055
1675,100658,0,1005391,0,1006582,1021.8137044993076
1676,100658,0,1005392,0,1006583,1023.1634320273613
1677,100658,1005411,0,0,1006581,1024.5131583801904
1678,100659,0,1006621,0,1006591,11.417847223872238
1679,100659,0,1006622,0,1006592,11.41784838074825
1680,100660,1006581,1006571,0,1006601,11.417844910119326
1681,100662,0,1007072,1006651,1006622,181.4716314862979
1682,100662,1006661,1007071,0,1006621,181.27868381404238
1683,100663,0,1006601,0,1006631,181.85752672553917
1684,100665,0,1005381,1005352,1006651,937.9964515518576
1685,100666,0,0,0,1006661,228.79504042577238
1686,100707,0,1007102,1007094,1007072,1359.8670147055107
1687,100707,0,1007101,0,1007071,1359.3090822427944
1688,100667,1007071,1006651,1006631,1006671,224.37609142090975
1689,100668,0,1006671,0,1006682,128.22165589579055
1690,100668,0,0,0,1006681,131.1632332450903
1691,100668,0,0,0,1006683,134.1048086880111
1692,100702,0,0,1007194,1007023,1520.1919174632792
1693,100702,0,1007031,0,1007022,1519.2090158782098
1694,100702,0,0,0,1007021,1518.22611394636
1695,100674,0,1006811,0,1006744,15.590443740448372
1696,100674,0,1006812,0,1006745,15.590454044116786
1697,100674,0,1006813,0,1006742,15.590464345299806
1698,100674,0,1006814,0,1006743,15.590474647711359
1699,100674,1006751,0,0,1006741,15.590484950330556
1700,100674,0,0,0,1006746,15.590495252506141
1701,100671,0,0,1006154,1006716,944.2620138443563
1702,100671,0,1006181,0,1006712,944.6198337595642
1703,100671,0,1006182,0,1006713,944.9776532328088
1704,100671,0,1006183,0,1006714,945.3354722658821
1705,100671,0,1006184,0,1006715,945.6932908582066
1706,100671,0,0,0,1006711,946.051109008994
1707,100673,0,1006741,0,1006732,9.749833495846499
1708,100673,0,1006742,0,1006733,9.749833906787135
1709,100673,0,1006743,0,1006734,9.7498343194312
1710,100673,0,1006744,0,1006735,9.749834731794
1711,100673,0,0,0,1006731,9.749835142734439
1712,100673,0,0,0,1006736,9.749835555378306
1713,100672,0,1006711,0,1006722,16.08760392621933
1714,100672,0,1006712,0,1006723,16.08759353924651
1715,100672,0,1006713,0,1006724,16.08758315226434
1716,100672,0,1006714,0,1006725,16.087572765272824
1717,100672,1006731,0,0,1006721,16.08756237827196
1718,100672,0,0,0,1006726,16.087551991261755
1719,101512,0,1015111,0,1015122,811.2346778016147
1720,101512,1015131,0,0,1015121,807.2756265536631
1721,101512,0,0,0,1015123,803.3165753325959
1722,100675,0,1015121,0,1006752,10.163501177350826
1723,100675,0,1015122,0,1006753,10.16350089563184
1724,100675,0,1015123,0,1006754,10.163500614242123
1725,100675,1006721,0,0,1006751,10.163500332523064
1726,100675,0,0,0,1006755,10.163500050474658
1727,100675,0,0,0,1006756,10.163499769084831
1728,100681,0,1011511,0,1006812,770.9736966830959
1729,100681,0,1011512,0,1006813,770.9294389389082
1730,100681,0,1011513,0,1006814,770.8851811365847
1731,100681,0,1011514,0,1006815,770.8409232759345
1732,100681,1006831,0,0,1006811,770.7966653557664
1733,100681,0,0,0,1006816,770.7524073763333
1734,100677,0,0,1006852,1006772,262.1480626063598
1735,100677,0,1006881,0,1006771,267.0231239574691
1736,100679,0,0,1006841,1006793,247.6990341170993
1737,100679,0,1007841,0,1006792,250.29114045691855
1738,100679,1006861,0,0,1006791,252.88324889212396
1739,100685,0,0,1007843,1006852,225.2826167922764
1740,100685,0,1006861,0,1006851,221.4077791147549
1741,100688,1007781,1006901,0,1006881,49.21430144929682
1742,100678,0,0,1006302,1006783,2064.705217091075
1743,100678,0,1006351,0,1006782,2062.494738122304
1744,100678,0,0,0,1006781,2060.2842609378145
1745,100687,1007841,1006841,0,1006871,10.110424850785824
1746,100684,0,1006881,0,1006841,233.0322974060351
1747,100686,0,1006781,0,1006861,10.110424369181837
1748,100784,0,0,1007863,1007843,1368.358741089834
1749,100784,0,1007851,0,1007842,1365.876735947189
1750,100784,0,0,0,1007841,1363.3947288140762
1751,100680,0,0,1015123,1006806,768.7434160649285
1752,100680,0,1006721,0,1006802,768.559658606154
1753,100680,0,1006722,0,1006803,768.3759013907062
1754,100680,0,1006723,0,1006804,768.1921444139551
1755,100680,0,1006724,0,1006805,768.0083876791948
1756,100680,0,0,0,1006801,767.8246311858752
1757,100682,0,1011511,0,1006821,12.179833389479676
1758,100682,0,1011512,0,1006822,12.179834507739509
1759,101507,0,1014982,1015011,1015072,941.0432162681595
1760,101507,0,1014981,0,1015071,942.1161042928884
1761,100683,1006801,1015071,0,1006831,12.179831152332358
1762,101151,0,0,1011522,1011516,1362.3947663317826
1763,101151,0,1011531,0,1011512,1363.4033749857908
1764,101151,0,1011532,0,1011513,1364.4119846458427
1765,101151,0,1011533,0,1011514,1365.42059531463
1766,101151,0,1011534,0,1011515,1366.429206990628
1767,101151,0,0,0,1011511,1367.4378196748908
1768,100689,0,1006851,0,1006891,49.05073193972416
1769,100689,0,1006852,0,1006892,48.96894728266868
1770,100690,0,0,0,1006901,676.5095504644254
1771,100778,0,1007771,1007752,1007781,1577.8948227814794
1772,100691,0,1006892,1007781,1006912,679.9643251109462
1773,100691,0,1006891,0,1006911,681.6917123096155
1774,100692,0,1006911,0,1006922,116.19884615734948
1775,100692,0,1006912,0,1006923,120.80831683888198
1776,100692,0,0,0,1006921,125.41778679626091
1777,100692,0,0,0,1006924,130.02725603106686
1778,100693,0,0,0,1006931,446.4309552723581
1779,100693,0,0,0,1006932,446.07993975091
1780,100694,0,1006921,0,1006941,447.13298595356855
1781,100694,0,1006922,0,1006942,447.4840011121122
1782,100695,0,1006941,0,1006952,327.8291349868321
1783,100695,0,1006942,0,1006953,334.9217028803214
1784,100695,0,0,0,1006951,342.01426906325815
1785,100695,0,0,0,1006954,349.10683353560466
1786,100696,0,1006981,0,1006961,449.3800981360913
1787,100696,0,1006982,0,1006962,447.6208947232173
1788,100697,0,1006951,0,1006971,452.8985049041481
1789,100697,0,1006952,0,1006972,454.6577082602473
1790,100698,0,0,1007252,1006984,138.68735636025633
1791,100698,0,1007271,0,1006982,142.48831461399755
1792,100698,0,1007272,0,1006983,146.28927257748214
1793,100698,1007011,0,0,1006981,150.0902302494729
1794,100701,1006991,1007631,0,1007011,11.178599679056997
1795,100701,0,1007632,0,1007012,11.178607981137382
1796,100725,0,1007221,0,1007251,1354.4222464824702
1797,100725,0,1007222,0,1007252,1356.0373092239101
1798,100727,0,1007371,0,1007272,147.9189870744362
1799,100727,0,1007372,0,1007273,151.31872268516236
1800,100727,1007281,0,0,1007271,154.71845880541147
1801,100727,0,0,0,1007274,158.1181954353101
1802,100699,0,1006971,0,1006992,137.48170600589867
1803,100699,0,1006972,0,1006993,140.7902214354844
1804,100699,1006981,0,0,1006991,144.09873650358855
1805,100699,0,0,0,1006994,147.4072512147992
1806,100700,1007271,1007251,0,1007001,11.178583077886213
1807,100700,0,1007252,0,1007002,11.178574776785778
1808,100763,0,1007612,1007592,1007632,1442.210478671167
1809,100763,0,1007611,0,1007631,1442.1547301108044
1810,100703,0,1007261,0,1007032,8.881569024486408
1811,100703,1007211,0,0,1007031,8.88157004858001
1812,100703,0,0,0,1007033,8.881571074436009
1813,100719,0,1007171,0,1007192,162.25224331660436
1814,100719,0,1007172,0,1007193,164.34745491294103
1815,100719,1007201,0,0,1007191,166.44266504380988
1816,100719,0,0,0,1007194,168.53787370779943
1817,100721,0,1007231,0,1007212,13.372815877475396
1818,100721,1007061,0,0,1007211,13.372824425539294
1819,100721,0,0,0,1007213,13.372832973354063
1820,100726,0,0,1007312,1007263,1206.4728271626138
1821,100726,0,1007331,0,1007262,1208.6771078215259
1822,100726,0,0,0,1007261,1210.8813895325447
1823,100704,0,1007191,0,1007042,13.296307106962216
1824,100704,1007031,0,0,1007041,13.296298484313853
1825,100704,0,0,0,1007043,13.296289862902938
1826,100705,0,1006431,0,1007052,1851.0388846696567
1827,100705,0,0,0,1007051,1850.5293867492858
1828,100705,0,0,0,1007053,1850.0198889329306
1829,100706,0,1007051,0,1007062,8.693321052516714
1830,100706,1007041,0,0,1007061,8.693319983997263
1831,100706,0,0,0,1007063,8.693318915477507
1832,100723,0,1007241,0,1007232,97.46097970645795
1833,100723,0,1007242,0,1007233,99.90928337551419
1834,100723,1007221,0,0,1007231,102.35758917798731
1835,100723,0,0,0,1007234,104.80589711157127
1836,100708,1006651,1006631,1006661,1007081,1360.9828793753522
1837,100709,0,1005131,0,1007092,151.34239002429405
1838,100709,0,1005132,0,1007093,153.4203334212922
1839,100709,1007121,0,0,1007091,155.49827521630476
1840,100709,0,0,0,1007094,157.57621540970422
1841,100710,1007161,1007131,0,1007101,6.826719167903076
1842,100710,0,1007132,0,1007102,6.82671960243774
1843,100711,1007091,1007081,0,1007111,6.8267182994793
1844,100711,0,0,0,1007112,6.826717865382723
1845,100713,0,0,1005022,1007132,1295.458398006771
1846,100713,1004931,1004961,0,1007131,1296.1920758715016
1847,100716,0,1007181,0,1007162,178.77318105540272
1848,100716,0,1007182,0,1007163,181.7455663999318
1849,100716,1007151,0,0,1007161,184.71795370063555
1850,100716,0,0,0,1007164,187.69034295815828
1851,100715,0,0,1007081,1007154,176.40370250066852
1852,100715,0,1007091,0,1007152,177.78654596341184
1853,100715,0,1007092,0,1007153,179.16938756142207
1854,100715,1007101,0,0,1007151,180.55222729357735
1855,100718,0,1007201,0,1007181,290.7080166391631
1856,100718,0,1007202,0,1007182,290.7417060881612
1857,100717,0,1007151,0,1007171,290.64063784589155
1858,100717,0,1007152,0,1007172,290.60694850153914
1859,100720,0,0,1007263,1007204,162.9796992936418
1860,100720,0,1007211,0,1007202,164.8770625843092
1861,100720,0,1007212,0,1007203,166.77442837775402
1862,100720,0,0,0,1007201,168.67179667417415
1863,100722,0,0,1007053,1007224,98.10043593350467
1864,100722,0,1007041,0,1007222,99.60385377625902
1865,100722,0,1007042,0,1007223,101.10726947632628
1866,100722,0,0,0,1007221,102.61068303898887
1867,100724,0,1007012,1007274,1007242,1351.192113971841
1868,100724,0,1007011,0,1007241,1349.5770442097642
1869,100731,0,1007301,0,1007311,544.0317938696536
1870,100731,0,1007302,0,1007312,540.5379658306293
1871,100733,0,0,1007392,1007333,820.0713388469542
1872,100733,0,1007401,0,1007332,820.3830013446687
1873,100733,1007341,0,0,1007331,820.6946641280559
1874,100728,0,0,1007632,1007284,147.3371347076513
