Id,nLane,tLinkID,FN,TN,linkID,freeflowsp,length,Left,Through,Right,Lane1,Lane2,Lane3,Lane4,Lane5,Lane6,Lane7,Lane8,Lane9,FREEFL1,FREEFL2,FREEFL3,FREEFL4,FREEFL5,FREEFL6,FREEFL7,FREEFL8,FREEFL9,FREEFL10,FREEFL11,FREEFL12,FREEFL13,FREEFL14,FREEFL15,FREEFL16,FREEFL17,FREEFL18,FREEFL19,FREEFL20,FREEFL21,FREEFL22,FREEFL23,FREEFL24,fid
105825,3.0,0,3482,3499,105825,35,78.54470395359478,105835,107031,0,1058251,1058252,1058253,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105825
105826,5.0,0,3485,3476,105826,35,31.275974607265866,105822,105818,0,1058261,1058262,1058263,1058264,1058265,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105826
107042,3.0,0,3485,3552,107042,35,251.26460640257997,0,108277,107041,1070421,1070422,1070423,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,107042
105823,5.0,0,3486,3485,105823,35,7.622587083167891,0,105826,107042,1058231,1058232,1058233,1058234,1058235,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105823
105838,2.0,0,3486,3504,105838,45,47.786664131657965,0,107043,0,1058381,1058382,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105838
105824,3.0,0,3501,3486,105824,35,65.53911221979271,0,105823,105838,1058241,1058242,1058243,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105824
105837,2.0,0,3501,3504,105837,45,77.43110705126026,0,107043,0,1058371,1058372,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105837
105835,3.0,0,3499,3503,105835,35,11.164888353295161,0,105836,0,1058351,1058352,1058353,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105835
107031,3.0,0,3499,3606,107031,35,710.1106670902561,107026,107014,107030,1070311,1070312,1070313,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,107031
105827,1.0,105828,3528,2983,105827,65,2443.208979010138,105873,105793,0,1058271,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,105827
105830,1.0,105829,3528,3491,105830,45,96.07446709008683,105817,105815,0,1058301,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105830
105831,3.0,0,3365,3482,105831,35,356.9371344497615,0,105821,105825,1058311,1058312,1058313,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105831
105833,2.0,105832,3365,3363,105833,35,42.79115802609531,105841,105842,0,1058331,1058332,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105833
105840,3.0,0,3365,3399,105840,35,611.0587754373668,105849,105848,105852,1058401,1058402,1058403,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105840
105832,2.0,105833,3363,3365,105832,35,42.79115802609531,105831,105840,0,1058321,1058322,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105832
105841,3.0,0,3363,3259,105841,35,363.56046866286306,0,105811,105813,1058411,1058412,1058413,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105841
105842,1.0,105843,3363,3361,105842,35,34.54508942763791,105814,109043,0,1058421,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105842
105836,3.0,0,3503,3501,105836,35,4.8833803078692455,105824,105837,0,1058361,1058362,1058363,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105836
107043,3.0,0,3504,3600,107043,45,433.36161771547734,108162,108278,0,1070431,1070432,1070433,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,107043
105848,3.0,0,3399,3428,105848,35,548.1502331829104,0,107008,105854,1058481,1058482,1058483,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105848
105849,1.0,105850,3399,3527,105849,35,317.28684980206816,107011,107029,0,1058491,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105849
105852,1.0,105853,3399,3242,105852,35,1000.7518658317155,0,105845,0,1058521,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105852
105844,5.0,0,3255,3261,105844,35,22.245469645201386,105810,105839,0,1058441,1058442,1058443,1058444,1058445,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105844
105846,1.0,105847,3255,3240,105846,45,69.73462321278703,0,105851,0,1058461,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105846
105845,2.0,0,3242,3255,105845,35,73.05223124450498,0,105844,105846,1058451,1058452,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105845
105853,2.0,105852,3242,3399,105853,35,1000.7518658317155,0,105849,105848,1058531,1058532,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105853
105847,1.0,105846,3240,3255,105847,45,69.73462321278703,0,105844,0,1058471,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105847
105851,3.0,0,3240,3242,105851,45,35.4499533440279,0,105853,105845,1058511,1058512,1058513,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105851
105854,2.0,105855,3428,3275,105854,35,452.50941164987444,105857,105856,0,1058541,1058542,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105854
107008,2.0,107009,3428,3540,107008,35,329.1746345502394,107010,107013,0,1070081,1070082,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,107008
105850,2.0,105849,3527,3399,105850,35,317.28684980206816,105848,105852,0,1058501,1058502,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105850
107011,3.0,0,3527,3499,107011,35,741.5179646732197,0,105835,107031,1070111,1070112,1070113,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,107011
107029,1.0,107030,3527,3606,107029,35,301.9635175459459,0,107026,107014,1070291,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,107029
105855,2.0,105854,3275,3428,105855,35,452.50941164987444,0,107008,0,1058551,1058552,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105855
105856,3.0,0,3275,3236,105856,35,164.41942039527783,0,105864,0,1058561,1058562,1058563,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105856
105857,2.0,105858,3275,3197,105857,35,680.6632706277155,105946,105941,105862,1058571,1058572,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105857
105864,2.0,105863,3236,3076,105864,35,605.776354956685,105861,105865,0,1058641,1058642,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105864
105858,3.0,105857,3197,3275,105858,35,680.6632706277155,0,105856,105855,1058581,1058582,1058583,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105858
105862,1.0,105861,3197,3076,105862,35,457.84307540277996,0,105865,105863,1058621,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105862
105941,2.0,105940,3197,3180,105941,35,571.0931504036195,0,105942,105931,1059411,1059412,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105941
105946,1.0,105947,3197,3541,105946,35,1036.0823951781467,0,106970,105944,1059461,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105946
105859,2.0,105860,3124,3045,105859,65,237.07748300648873,0,105876,0,1058591,1058592,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,105859
105860,2.0,105859,3045,3124,105860,65,237.07748300648873,0,0,0,1058601,1058602,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,105860
105876,1.0,105877,3045,2970,105876,45,410.5830501751023,0,0,0,1058761,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105876
105861,1.0,105862,3076,3197,105861,35,457.84307540277996,105858,105946,105941,1058611,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105861
105863,2.0,105864,3076,3236,105863,35,605.776354956685,0,0,0,1058631,1058632,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105863
105865,2.0,105866,3076,3026,105865,35,256.7445600807523,105905,105887,105884,1058651,1058652,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105865
105866,1.0,105865,3026,3076,105866,35,256.7445600807523,105863,105861,0,1058661,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105866
105884,2.0,105885,3026,3030,105884,35,28.087185734527942,0,105867,0,1058841,1058842,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105884
105887,1.0,105886,3026,2848,105887,35,991.7468913939939,105891,105889,0,1058871,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105887
105905,2.0,105904,3026,3007,105905,35,593.6102479024828,0,105907,105903,1059051,1059052,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105905
105867,3.0,0,3030,3076,105867,35,416.7378883126372,105863,105861,105865,1058671,1058672,1058673,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105867
105885,2.0,105884,3030,3026,105885,35,28.087185734527942,105866,105905,105887,1058851,1058852,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105885
105868,1.0,105869,2996,2949,105868,45,268.6479243712102,0,105806,0,1058681,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105868
105871,1.0,105870,2996,2987,105871,35,375.02258684289427,0,105788,0,1058711,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105871
105874,1.0,105875,2959,2951,105874,45,29.56683733488792,0,0,0,1058741,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105874
105875,1.0,105874,2951,2959,105875,45,29.56683733488792,0,0,0,1058751,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105875
105877,2.0,105876,2970,3045,105877,45,410.5830501751023,0,105860,0,1058771,1058772,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105877
105878,1.0,105879,2974,2967,105878,45,49.70445299255182,0,0,0,1058781,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105878
105881,1.0,105880,2974,2979,105881,45,20.607233025829537,0,105883,0,1058811,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105881
105879,1.0,105878,2967,2974,105879,45,49.70445299255182,0,105881,0,1058791,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105879
105880,1.0,105881,2979,2974,105880,45,20.607233025829537,0,105878,0,1058801,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105880
105883,1.0,105882,2979,2992,105883,45,99.91607083525882,0,0,0,1058831,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105883
105882,2.0,105883,2992,2979,105882,45,99.91607083525882,0,105880,0,1058821,1058822,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,105882
105886,2.0,105887,2848,3026,105886,35,991.7468913939939,105884,105866,105905,1058861,1058862,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105886
105889,3.0,105890,2848,5572,105889,35,9.99999220716453,105895,105888,0,1058891,1058892,1058893,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105889
105891,2.0,105892,2848,2846,105891,35,35.63014973850049,105902,105898,0,1058911,1058912,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105891
105888,4.0,0,5572,2825,105888,35,69.71150559013034,105894,105893,0,1058881,1058882,1058883,1058884,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105888
105890,3.0,105889,5572,2848,105890,35,9.99999220716453,0,105886,105891,1058901,1058902,1058903,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105890
105895,1.0,105896,5572,2829,105895,35,62.42343425410847,0,106037,105899,1058951,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105895
105893,3.0,0,2825,2661,105893,35,716.3299357618753,105650,105646,105661,1058931,1058932,1058933,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105893
105894,3.0,0,2825,2658,105894,35,717.5574639251471,105649,105647,105651,1058941,1058942,1058943,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105894
105892,1.0,105891,2846,2848,105892,35,35.63014973850049,0,105889,105886,1058921,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105892
105898,2.0,105897,2846,2835,105898,35,179.0935460335866,0,105901,106038,1058981,1058982,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105898
105902,4.0,0,2846,3006,105902,35,791.737250710883,105906,105935,105909,1059021,1059022,1059023,1059024,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105902
105896,1.0,105895,2829,5572,105896,35,62.42343425410847,0,105888,105890,1058961,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105896
105899,4.0,0,2829,2846,105899,35,57.15507578323981,105892,105902,105898,1058991,1058992,1058993,1058994,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105899
106037,2.0,106036,2829,2766,106037,35,335.6614897206715,0,106045,106043,1060371,1060372,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,106037
105897,2.0,105898,2835,2846,105897,35,179.0935460335866,0,105892,105902,1058971,1058972,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105897
105901,2.0,105900,2835,2828,105901,35,186.96345785416636,105913,106034,0,1059011,1059012,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105901
106038,4.0,0,2835,2766,106038,35,344.1343286363111,106036,106045,106043,1060381,1060382,1060383,1060384,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,106038
105900,2.0,105901,2828,2835,105900,35,186.96345785416636,106038,105897,0,1059001,1059002,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105900
105913,4.0,0,2828,3000,105913,35,794.9415523595383,105911,105915,106031,1059131,1059132,1059133,1059134,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105913
106034,2.0,106035,2828,2804,106034,35,824.2417216598433,0,106023,106025,1060341,1060342,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,106034
105906,2.0,105907,3006,3007,105906,35,36.69386012640912,105903,105904,0,1059061,1059062,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105906
105909,2.0,105908,3006,3003,105909,35,176.68509386540276,0,105912,105910,1059091,1059092,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105909
105935,4.0,0,3006,3162,105935,35,588.2273581486415,105936,105926,0,1059351,1059352,1059353,1059354,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105935
105903,4.0,0,3007,2848,105903,35,793.4023563213264,105891,105889,105886,1059031,1059032,1059033,1059034,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105903
105904,2.0,105905,3007,3026,105904,35,593.6102479024828,105887,105884,105866,1059041,1059042,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105904
105907,2.0,105906,3007,3006,105907,35,36.69386012640912,105935,105909,0,1059071,1059072,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105907
105908,2.0,105909,3003,3006,105908,35,176.68509386540276,0,105906,105935,1059081,1059082,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105908
105910,4.0,0,3003,2835,105910,35,793.209430257186,105901,106038,105897,1059101,1059102,1059103,1059104,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105910
105912,2.0,105911,3003,3000,105912,35,186.1329233129946,105915,106031,0,1059121,1059122,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105912
105911,2.0,105912,3000,3003,105911,35,186.1329233129946,105910,105908,0,1059111,1059112,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105911
105915,5.0,0,3000,3146,105915,35,589.7935612819846,0,105917,105914,1059151,1059152,1059153,1059154,1059155,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105915
106031,2.0,106030,3000,2981,106031,35,563.5296968412744,106027,106029,106033,1060311,1060312,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,106031
105914,3.0,0,3146,3003,105914,35,551.9124276628139,105912,105910,105908,1059141,1059142,1059143,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105914
105917,2.0,105916,3146,3168,105917,35,84.71830504284391,0,105919,0,1059171,1059172,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105917
105916,2.0,105917,3168,3146,105916,35,84.71830504284391,0,105914,0,1059161,1059162,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105916
105919,2.0,105918,3168,3195,105919,35,101.37161690371596,105921,105927,105982,1059191,1059192,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105919
105918,2.0,105919,3195,3168,105918,35,101.37161690371596,0,105916,0,1059181,1059182,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105918
105921,2.0,105922,3195,5577,105921,35,112.87852330994066,105920,105922,0,1059211,1059212,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105921
105927,2.0,105928,3195,3264,105927,35,289.5574038316319,105945,105959,105943,1059271,1059272,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105927
105982,2.0,105983,3195,3256,105982,35,407.4570444906831,105995,105980,105984,1059821,1059822,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105982
105920,3.0,0,5577,3168,105920,35,123.80184347006963,0,105919,105916,1059201,1059202,1059203,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105920
105922,4.0,105923,5577,3176,105922,35,10.00000280463479,0,105925,105934,1059221,1059222,1059223,1059224,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105922
105923,3.0,105924,5577,3195,105923,35,112.87852330994066,105927,105982,105918,1059231,1059232,1059233,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105923
105924,4.0,105923,3176,5577,105924,35,10.00000280463479,0,105923,105920,1059241,1059242,1059243,1059244,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105924
105925,5.0,0,3176,3171,105925,35,32.39179215205116,105937,105929,105930,1059251,1059252,1059253,1059254,1059255,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105925
105934,3.0,0,3176,3180,105934,35,47.22458440372939,105931,105940,105942,1059341,1059342,1059343,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105934
105929,3.0,0,3171,3153,105929,35,68.115295449749,0,105939,0,1059291,1059292,1059293,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105929
105930,2.0,105931,3171,5576,105930,35,17.022065277338086,105938,105932,0,1059301,1059302,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105930
105937,2.0,105936,3171,3162,105937,35,30.208582604550887,0,105926,0,1059371,1059372,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105937
105926,5.0,0,3162,3176,105926,35,46.04385203199936,105934,105924,105925,1059261,1059262,1059263,1059264,1059265,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105926
105936,1.0,105937,3162,3171,105936,35,30.208582604550887,105929,105930,0,1059361,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105936
105928,1.0,105927,3264,3195,105928,35,289.5574038316319,105982,105918,105921,1059281,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105928
105943,3.0,105942,3264,3180,105943,35,347.24974179903944,0,105931,105940,1059431,1059432,1059433,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105943
105945,2.0,105944,3264,3541,105945,35,822.0475563606503,0,106970,105947,1059451,1059452,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105945
105959,2.0,105958,3264,3317,105959,35,142.69415267723596,0,105957,105967,1059591,1059592,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105959
105939,4.0,0,3153,3007,105939,35,550.3534813098296,105907,105903,105904,1059391,1059392,1059393,1059394,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105939
105932,4.0,105933,5576,3180,105932,35,10.00000436265626,105940,105942,0,1059321,1059322,1059323,1059324,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105932
105933,2.0,105932,5576,3171,105933,35,17.022065277338086,0,105937,105929,1059331,1059332,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105933
105938,3.0,0,5576,3153,105938,35,82.72513261898393,0,105939,0,1059381,1059382,1059383,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105938
105931,3.0,105932,3180,5576,105931,35,10.00000436265626,0,105933,105938,1059311,1059312,1059313,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,105931
