LinkID,LaneNum,RoadType,TLinkID,FnJunction,TnJunction,Left,Through,Right,Lane1,Lane2,Lane3,Lane4,Lane5,Lane6,Lane7,Lane8,Lane9,Length
111502,3.0,1.0,0,14921,14685,111498,111499,0,1115021,1115022,1115023,0,0,0,0,0,0,289.64085983985643
111503,2.0,1.0,111497,14921,14900,0,111496,0,1115031,1115032,0,0,0,0,0,0,0,21.10866802071925
111504,2.0,9.0,0,13417,13569,0,111159,0,1115041,1115042,0,0,0,0,0,0,0,166.53483834406467
111505,2.0,1.0,0,13417,13319,0,111510,0,1115051,1115052,0,0,0,0,0,0,0,98.5757586923783
111506,3.0,1.0,0,15553,15898,111511,111512,0,1115061,1115062,1115063,0,0,0,0,0,0,290.11200928403906
111507,2.0,13.0,111514,15553,15587,0,111513,0,1115071,1115072,0,0,0,0,0,0,0,20.325095815723436
111508,3.0,1.0,0,15445,14921,111503,111502,0,1115081,1115082,1115083,0,0,0,0,0,0,502.32030718323153
111509,2.0,13.0,111501,15445,15423,0,111500,0,1115091,1115092,0,0,0,0,0,0,0,20.153726767392946
111511,3.0,13.0,112206,15898,15924,0,112205,0,1115111,1115112,1115113,0,0,0,0,0,0,18.907987092532352
111512,3.0,1.0,0,15898,16524,112207,112208,0,1115121,1115122,1115123,0,0,0,0,0,0,545.1456117307292
111513,3.0,1.0,0,15587,15445,111509,111508,0,1115131,1115132,1115133,0,0,0,0,0,0,143.69046633094447
111514,2.0,13.0,111507,15587,15553,0,111506,0,1115141,1115142,0,0,0,0,0,0,0,20.325095815723436
112205,3.0,1.0,0,15924,15587,111514,111513,0,1122051,1122052,1122053,0,0,0,0,0,0,290.9273352875895
112206,3.0,13.0,111511,15924,15898,0,111512,0,1122061,1122062,1122063,0,0,0,0,0,0,18.907987092532352
112207,2.0,1.0,0,16524,16901,0,112349,0,1122071,1122072,0,0,0,0,0,0,0,350.7870141001218
112208,1.0,9.0,0,16524,16400,0,112350,0,1122081,0,0,0,0,0,0,0,0,691.8957951047604
111547,4.0,1.0,111632,14197,14185,0,111631,0,1115471,1115472,1115473,1115474,0,0,0,0,0,9.81761829775181
111548,2.0,1.0,0,14197,14386,111634,111633,0,1115481,1115482,0,0,0,0,0,0,0,117.10170021475287
111549,2.0,1.0,0,14015,13704,111515,111516,0,1115491,1115492,0,0,0,0,0,0,0,196.4710671354756
111550,3.0,1.0,111518,14015,14019,0,111517,0,1115501,1115502,1115503,0,0,0,0,0,0,9.628069892302413
111523,1.0,1.0,0,13989,14059,111525,111524,0,1115231,0,0,0,0,0,0,0,0,75.66792972305997
111524,1.0,1.0,0,14059,14208,0,111628,0,1115241,0,0,0,0,0,0,0,0,129.86072483472805
111525,3.0,1.0,111629,14059,14067,0,111630,0,1115251,1115252,1115253,0,0,0,0,0,0,4.623500063025081
111629,3.0,1.0,111525,14067,14059,0,111524,0,1116291,1116292,1116293,0,0,0,0,0,0,4.623500063025081
111630,3.0,1.0,0,14067,14074,0,107590,0,1116301,1116302,1116303,0,0,0,0,0,0,5.027294558244502
111654,3.0,1.0,111526,14150,14309,0,111527,111528,1116541,1116542,1116543,0,0,0,0,0,0,84.475559092832
111655,3.0,1.0,111711,14150,13761,0,111710,0,1116551,1116552,1116553,0,0,0,0,0,0,249.90223124096312
111656,2.0,1.0,0,14150,14006,111556,111555,111554,1116561,1116562,0,0,0,0,0,0,0,102.97730533439541
111657,4.0,1.0,111726,14948,14750,0,111728,111727,1116571,1116572,1116573,1116574,0,0,0,0,0,319.7100066881528
111658,5.0,1.0,111530,14948,14693,111529,111532,111531,1116581,1116582,1116583,1116584,1116585,0,0,0,0,239.4121134146697
111659,4.0,1.0,111842,14948,15617,111841,111840,0,1116591,1116592,1116593,1116594,0,0,0,0,0,775.7241420188992
111660,3.0,1.0,111841,15293,15617,0,111840,111842,1116601,1116602,1116603,0,0,0,0,0,0,232.6503368300659
111661,6.0,1.0,111843,15293,15410,111845,111846,111844,1116611,1116612,1116613,1116614,1116615,1116616,0,0,0,140.53489324819637
111662,6.0,1.0,111534,15293,15012,111533,111535,0,1116621,1116622,1116623,1116624,1116625,1116626,0,0,0,303.7033655191421
111663,2.0,1.0,0,14988,15028,0,111836,0,1116631,1116632,0,0,0,0,0,0,0,41.426390983039354
111664,5.0,1.0,111536,14988,14937,0,111537,0,1116641,1116642,1116643,1116644,1116645,0,0,0,0,85.50013430206256
111665,4.0,1.0,111839,14988,14909,0,111838,111837,1116651,1116652,1116653,1116654,0,0,0,0,0,260.33539621162123
111726,4.0,1.0,111657,14750,14948,111658,111659,0,1117261,1117262,1117263,1117264,0,0,0,0,0,319.7100066881528
111727,5.0,1.0,111539,14750,14435,111538,111541,111540,1117271,1117272,1117273,1117274,1117275,0,0,0,0,240.12401450917088
111728,4.0,1.0,111758,14750,14233,0,111757,0,1117281,1117282,1117283,1117284,0,0,0,0,0,630.6745345197003
111648,2.0,1.0,0,14054,14193,111702,111701,0,1116481,1116482,0,0,0,0,0,0,0,78.9407892766232
111649,4.0,1.0,0,14054,14051,0,111703,0,1116491,1116492,1116493,1116494,0,0,0,0,0,9.330412693078369
111650,2.0,1.0,0,13660,13561,111373,111372,0,1116501,1116502,0,0,0,0,0,0,0,79.02144621373685
111651,4.0,1.0,0,13660,13662,0,111371,0,1116511,1116512,1116513,1116514,0,0,0,0,0,9.811112734648995
111631,2.0,1.0,0,14185,14015,111550,111549,0,1116311,1116312,0,0,0,0,0,0,0,109.08962534188069
111632,4.0,1.0,111547,14185,14197,0,111548,0,1116321,1116322,1116323,1116324,0,0,0,0,0,9.81761829775181
111633,2.0,1.0,0,14386,14427,111705,111704,0,1116331,1116332,0,0,0,0,0,0,0,39.9736126661192
111634,5.0,13.0,111707,14386,14384,0,111706,0,1116341,1116342,1116343,1116344,1116345,0,0,0,0,9.588989562416163
111696,2.0,1.0,0,14461,14594,111097,111099,111098,1116961,1116962,0,0,0,0,0,0,0,90.94092553797279
111708,4.0,1.0,111710,13585,13761,0,111711,0,1117081,1117082,1117083,1117084,0,0,0,0,0,121.1040764382861
111709,2.0,1.0,0,13585,13483,110933,110934,110932,1117091,1117092,0,0,0,0,0,0,0,218.95320240400187
111712,4.0,1.0,111716,15008,15452,111717,111715,0,1117121,1117122,1117123,1117124,0,0,0,0,0,587.7240381625094
111713,4.0,1.0,111554,15008,14006,0,111556,111555,1117131,1117132,1117133,1117134,0,0,0,0,0,1193.065101895065
111714,2.0,1.0,0,15008,14937,0,111536,111537,1117141,1117142,0,0,0,0,0,0,0,128.82828923134036
111710,4.0,1.0,111708,13761,13585,0,111709,0,1117101,1117102,1117103,1117104,0,0,0,0,0,121.1040764382861
111711,3.0,1.0,111655,13761,14150,111656,111654,0,1117111,1117112,1117113,0,0,0,0,0,0,249.9022312409631
111557,3.0,1.0,111558,13352,13818,111560,111559,0,1115571,1115572,1115573,0,0,0,0,0,0,489.768102347282
111558,3.0,1.0,111557,13818,13352,0,0,0,1115581,1115582,1115583,0,0,0,0,0,0,489.7681023472821
111559,3.0,1.0,111563,13818,14079,111561,111562,0,1115591,1115592,1115593,0,0,0,0,0,0,237.5263371191121
111560,4.0,1.0,111567,13818,14878,111566,111565,111564,1115601,1115602,1115603,1115604,0,0,0,0,0,900.4658760401279
111564,5.0,1.0,111568,14878,15096,111569,111570,111571,1115641,1115642,1115643,1115644,1115645,0,0,0,0,237.7090270520933
111565,4.0,1.0,111574,14878,15573,111573,111575,111572,1115651,1115652,1115653,1115654,0,0,0,0,0,587.8568003652354
111566,3.0,1.0,111577,14878,14443,0,111576,0,1115661,1115662,1115663,0,0,0,0,0,0,481.30637480750374
111567,4.0,1.0,111560,14878,13818,0,111559,111558,1115671,1115672,1115673,1115674,0,0,0,0,0,900.4658760401279
111568,5.0,1.0,111564,15096,14878,111567,111566,111565,1115681,1115682,1115683,1115684,1115685,0,0,0,0,237.7090270520933
111569,4.0,1.0,111580,15096,15858,111578,111581,111579,1115691,1115692,1115693,1115694,0,0,0,0,0,587.9568706967716
111570,5.0,1.0,111585,15096,15878,111582,111583,111584,1115701,1115702,1115703,1115704,1115705,0,0,0,0,716.3369237591813
111571,4.0,1.0,111561,15096,14079,0,111562,111563,1115711,1115712,1115713,1115714,0,0,0,0,0,899.7640776780576
111572,6.0,1.0,111578,15573,15858,111581,111579,111580,1115721,1115722,1115723,1115724,1115725,1115726,0,0,0,237.72493906787997
111573,6.0,1.0,111586,15573,15064,0,111587,0,1115731,1115732,1115733,1115734,1115735,1115736,0,0,0,488.34989855630124
111574,4.0,1.0,111565,15573,14878,111564,111567,111566,1115741,1115742,1115743,1115744,0,0,0,0,0,587.8568003652352
111575,4.0,1.0,111590,15573,16862,0,111588,111589,1115751,1115752,1115753,1115754,0,0,0,0,0,928.5038527484465
111576,4.0,1.0,0,14443,14447,111591,111592,0,1115761,1115762,1115763,1115764,0,0,0,0,0,10.834125680787496
111577,3.0,1.0,111566,14443,14878,111565,111564,111567,1115771,1115772,1115773,0,0,0,0,0,0,481.30637480750374
111578,6.0,1.0,111572,15858,15573,111574,111573,111575,1115781,1115782,1115783,1115784,1115785,1115786,0,0,0,237.72493906787997
111579,6.0,1.0,111596,15858,16663,111594,111593,111595,1115791,1115792,1115793,1115794,1115795,1115796,0,0,0,716.7226119762013
111580,4.0,1.0,111569,15858,15096,111570,111571,111568,1115801,1115802,1115803,1115804,0,0,0,0,0,587.9568706967716
111581,4.0,1.0,111589,15858,16862,0,111590,111588,1115811,1115812,1115813,1115814,0,0,0,0,0,764.2960278645929
111582,6.0,1.0,111597,15878,15985,0,111599,111598,1115821,1115822,1115823,1115824,1115825,1115826,0,0,0,88.21862717117473
111583,3.0,1.0,111600,15878,15974,111601,111602,0,1115831,1115832,1115833,0,0,0,0,0,0,92.79840428192594
111584,6.0,1.0,111603,15878,15241,0,111604,0,1115841,1115842,1115843,1115844,1115845,1115846,0,0,0,499.5546660325499
111585,5.0,1.0,111570,15878,15096,111571,111568,111569,1115851,1115852,1115853,1115854,1115855,0,0,0,0,716.3369237591812
111586,6.0,1.0,111573,15064,15573,111575,111572,111574,1115861,1115862,1115863,1115864,1115865,1115866,0,0,0,488.34989855630124
111587,2.0,1.0,0,15064,14447,0,111591,111592,1115871,1115872,0,0,0,0,0,0,0,578.7199191369934
111588,5.0,1.0,111607,16862,17756,0,111605,111606,1115881,1115882,1115883,1115884,1115885,0,0,0,0,727.2337531089377
111589,4.0,1.0,111581,16862,15858,111579,111580,111578,1115891,1115892,1115893,1115894,0,0,0,0,0,764.296027864593
111590,4.0,1.0,111575,16862,15573,111572,111574,111573,1115901,1115902,1115903,1115904,0,0,0,0,0,928.5038527484465
111591,3.0,1.0,0,14447,14426,0,111609,111608,1115911,1115912,1115913,0,0,0,0,0,0,14.861976111693565
111592,3.0,1.0,0,14447,13932,0,111610,0,1115921,1115922,1115923,0,0,0,0,0,0,484.8176982861653
111593,6.0,1.0,111811,16663,16765,0,111812,0,1115931,1115932,1115933,1115934,1115935,1115936,0,0,0,92.88630834762273
111594,5.0,1.0,111606,16663,17756,111607,111605,0,1115941,1115942,1115943,1115944,1115945,0,0,0,0,810.5888379294321
111595,6.0,1.0,111599,16663,15985,111598,111597,0,1115951,1115952,1115953,1115954,1115955,1115956,0,0,0,499.25276229198835
111596,6.0,1.0,111579,16663,15858,111580,111578,111581,1115961,1115962,1115963,1115964,1115965,1115966,0,0,0,716.7226119762013
111597,6.0,1.0,111582,15985,15878,111583,111584,111585,1115971,1115972,1115973,1115974,1115975,1115976,0,0,0,88.21862717117473
111598,3.0,1.0,0,15985,16071,111814,111813,0,1115981,1115982,1115983,0,0,0,0,0,0,92.76823004041565
111599,6.0,1.0,111595,15985,16663,111596,111594,111593,1115991,1115992,1115993,1115994,1115995,1115996,0,0,0,499.25276229198835
111600,3.0,1.0,111583,15974,15878,111584,111585,111582,1116001,1116002,1116003,0,0,0,0,0,0,92.79840428192594
111601,3.0,1.0,0,15974,16071,0,111814,111813,1116011,1116012,1116013,0,0,0,0,0,0,88.18930800094505
111602,3.0,1.0,111815,15974,16090,0,111816,0,1116021,1116022,1116023,0,0,0,0,0,0,121.98444572993687
111603,6.0,1.0,111584,15241,15878,111585,111582,111583,1116031,1116032,1116033,1116034,1116035,1116036,0,0,0,499.5546660325499
111604,3.0,1.0,0,15241,14794,110808,110806,110807,1116041,1116042,1116043,0,0,0,0,0,0,402.0941257684055
111605,6.0,1.0,111819,17756,18536,111817,111818,111820,1116051,1116052,1116053,1116054,1116055,1116056,0,0,0,590.2680253180712
111606,5.0,1.0,111594,17756,16663,111593,111595,111596,1116061,1116062,1116063,1116064,1116065,0,0,0,0,810.5888379294322
111607,5.0,1.0,111588,17756,16862,111589,111590,0,1116071,1116072,1116073,1116074,1116075,0,0,0,0,727.2337531089377
111608,4.0,1.0,0,14426,14443,111576,111577,0,1116081,1116082,1116083,1116084,0,0,0,0,0,9.432482561288879
111609,4.0,1.0,0,14426,13352,0,111557,0,1116091,1116092,1116093,1116094,0,0,0,0,0,893.7586594459144
111610,3.0,2.0,0,13932,13598,0,111718,0,1116101,1116102,1116103,0,0,0,0,0,0,283.9336266342851
111811,6.0,1.0,111593,16765,16663,111595,111596,111594,1118111,1118112,1118113,1118114,1118115,1118116,0,0,0,92.88630834762273
111812,6.0,1.0,111961,16765,16903,0,111963,111962,1118121,1118122,1118123,1118124,1118125,1118126,0,0,0,124.49217613561805
111813,3.0,1.0,0,16071,16222,0,111965,111964,1118131,1118132,1118133,0,0,0,0,0,0,122.45327731685326
111814,2.0,1.0,0,16071,16765,0,111811,111812,1118141,1118142,0,0,0,0,0,0,0,499.6805322248009
111815,3.0,1.0,111602,16090,15974,0,111600,111601,1118151,1118152,1118153,0,0,0,0,0,0,121.98444572993687
111816,3.0,1.0,111967,16090,16354,111966,111968,0,1118161,1118162,1118163,0,0,0,0,0,0,217.8483869782798
111817,6.0,1.0,112425,18536,18494,0,112426,0,1118171,1118172,1118173,1118174,1118175,1118176,0,0,0,253.68926356944255
111818,6.0,1.0,112429,18536,19511,112427,112428,0,1118181,1118182,1118183,1118184,1118185,1118186,0,0,0,631.5443617415402
111819,6.0,1.0,111605,18536,17756,0,111606,111607,1118191,1118192,1118193,1118194,1118195,1118196,0,0,0,590.2680253180712
111820,6.0,1.0,112431,18536,18559,112432,112430,0,1118201,1118202,1118203,1118204,1118205,1118206,0,0,0,269.37645834878407
111718,3.0,2.0,0,13598,12881,111263,111264,0,1117181,1117182,1117183,0,0,0,0,0,0,1135.8144505560397
111688,2.0,1.0,0,14419,14461,0,111696,0,1116881,1116882,0,0,0,0,0,0,0,23.327206492927022
111689,3.0,1.0,0,14419,14581,111484,111483,111485,1116891,1116892,1116893,0,0,0,0,0,0,110.4204316700775
111729,5.0,1.0,0,14637,14565,0,111775,0,1117291,1117292,1117293,1117294,1117295,0,0,0,0,89.04375819684351
111730,5.0,1.0,111617,14637,14635,0,111618,0,1117301,1117302,1117303,1117304,1117305,0,0,0,0,129.7800010206823
111624,4.0,1.0,111621,13602,13465,0,111622,111623,1116241,1116242,1116243,1116244,0,0,0,0,0,201.25156087799206
111625,3.0,1.0,0,13602,13751,0,111427,111428,1116251,1116252,1116253,0,0,0,0,0,0,203.313429435982
112001,5.0,1.0,112183,15634,15629,112184,112182,0,1120011,1120012,1120013,1120014,1120015,0,0,0,0,8.193699752806346
112002,2.0,1.0,0,15634,15473,0,112185,0,1120021,1120022,0,0,0,0,0,0,0,92.34733061623572
112003,5.0,1.0,111626,15634,15642,0,111627,0,1120031,1120032,1120033,1120034,1120035,0,0,0,0,12.92229902995188
112004,3.0,1.0,0,15834,16232,111799,111798,111800,1120041,1120042,1120043,0,0,0,0,0,0,328.8068035304152
112005,2.0,1.0,0,15834,16235,111149,111150,111151,1120051,1120052,0,0,0,0,0,0,0,324.12432078372115
111704,2.0,1.0,0,14427,14564,111780,111779,0,1117041,1117042,0,0,0,0,0,0,0,90.30747200476361
111705,3.0,1.0,111782,14427,14420,0,111781,0,1117051,1117052,1117053,0,0,0,0,0,0,9.901794082379734
111706,2.0,1.0,0,14384,14185,111632,111631,0,1117061,1117062,0,0,0,0,0,0,0,117.3020742645819
111707,5.0,13.0,111634,14384,14386,0,111633,0,1117071,1117072,1117073,1117074,1117075,0,0,0,0,9.588989562416163
111647,6.0,1.0,111719,13947,14205,111720,111721,0,1116471,1116472,1116473,1116474,1116475,1116476,0,0,0,182.2823508561191
111864,1.0,9.0,0,13899,13747,0,110529,110528,1118641,0,0,0,0,0,0,0,0,90.90859641600979
111865,2.0,2.0,0,13899,13705,0,110635,0,1118651,1118652,0,0,0,0,0,0,0,121.88874084917666
111719,6.0,1.0,111647,14205,13947,0,0,0,1117191,1117192,1117193,1117194,1117195,1117196,0,0,0,182.2823508561191
111720,6.0,1.0,111784,14205,14653,0,111783,0,1117201,1117202,1117203,1117204,1117205,1117206,0,0,0,347.89572374037476
111721,4.0,1.0,111786,14205,14481,111785,111787,0,1117211,1117212,1117213,1117214,0,0,0,0,0,175.59064998020912
111701,2.0,1.0,0,14193,14336,111748,111747,0,1117011,1117012,0,0,0,0,0,0,0,79.28358790135646
111702,4.0,1.0,111750,14193,14189,0,111749,0,1117021,1117022,1117023,1117024,0,0,0,0,0,7.733291463799454
111703,2.0,1.0,0,14051,13927,111752,111751,0,1117031,1117032,0,0,0,0,0,0,0,79.13692834489362
111840,5.0,1.0,111866,15617,15732,0,0,0,1118401,1118402,1118403,1118404,1118405,0,0,0,0,139.42815384487358
111841,3.0,1.0,111660,15617,15293,0,111662,111661,1118411,1118412,1118413,0,0,0,0,0,0,232.6503368300659
111842,4.0,1.0,111659,15617,14948,0,111657,111658,1118421,1118422,1118423,1118424,0,0,0,0,0,775.7241420188992
111843,6.0,1.0,111661,15410,15293,111660,111662,0,1118431,1118432,1118433,1118434,1118435,1118436,0,0,0,140.53489324819637
111844,5.0,1.0,111953,15410,15692,0,111952,111951,1118441,1118442,1118443,1118444,1118445,0,0,0,0,176.01495026231467
111845,5.0,1.0,111954,15410,15131,0,111955,0,1118451,1118452,1118453,1118454,1118455,0,0,0,0,191.56455411978902
111846,6.0,1.0,111903,15410,15936,111902,111900,111901,1118461,1118462,1118463,1118464,1118465,1118466,0,0,0,609.1087508636942
111836,3.0,1.0,111827,15028,15200,111829,111828,111830,1118361,1118362,1118363,0,0,0,0,0,0,218.6410832189124
111837,2.0,1.0,0,14909,14912,0,111904,111905,1118371,1118372,0,0,0,0,0,0,0,8.634380564851405
111838,5.0,1.0,111912,14909,14894,111914,111913,111911,1118381,1118382,1118383,1118384,1118385,0,0,0,0,16.852377735361063
111839,4.0,1.0,111665,14909,14988,111663,111664,0,1118391,1118392,1118393,1118394,0,0,0,0,0,260.33539621162123
112204,5.0,2.0,0,15377,15397,112249,112250,0,1122041,1122042,1122043,1122044,1122045,0,0,0,0,111.35036277062781
111697,2.0,1.0,0,13831,13884,111754,111753,0,1116971,1116972,0,0,0,0,0,0,0,50.05840439960182
111698,4.0,13.0,111756,13831,13846,0,111755,0,1116981,1116982,1116983,1116984,0,0,0,0,0,7.319012618414227
111699,2.0,1.0,0,13812,13774,111672,111671,0,1116991,1116992,0,0,0,0,0,0,0,46.72782911958247
111700,3.0,13.0,111670,13812,13797,0,111669,0,1117001,1117002,1117003,0,0,0,0,0,0,7.731312045532815
112158,3.0,1.0,111674,16849,16743,0,111673,0,1121581,1121582,1121583,0,0,0,0,0,0,79.03447339427198
112159,2.0,1.0,0,16849,17101,112547,112548,0,1121591,1121592,0,0,0,0,0,0,0,204.4736235707525
112160,3.0,1.0,112163,16849,17218,112161,112162,112164,1121601,1121602,1121603,0,0,0,0,0,0,238.08747120525163
112144,4.0,1.0,112549,17314,17423,0,112550,112551,1121441,1121442,1121443,1121444,0,0,0,0,0,79.60604594194339
112145,2.0,1.0,112552,17314,17524,112555,112554,112553,1121451,1121452,0,0,0,0,0,0,0,197.50976553262277
112146,4.0,1.0,112043,17314,16376,0,112042,112041,1121461,1121462,1121463,1121464,0,0,0,0,0,634.5277281009483
112147,2.0,1.0,111676,17314,16842,0,111675,0,1121471,1121472,0,0,0,0,0,0,0,408.98563137663325
112161,2.0,1.0,112556,17218,17436,112558,112557,0,1121611,1121612,0,0,0,0,0,0,0,204.40887578674915
112162,3.0,1.0,112562,17218,18154,112559,112560,112561,1121621,1121622,1121623,0,0,0,0,0,0,713.1062182351114
112163,3.0,1.0,112160,17218,16849,0,112158,112159,1121631,1121632,1121633,0,0,0,0,0,0,238.0874712052516
112164,2.0,1.0,111677,17218,16528,0,111679,111678,1121641,1121642,0,0,0,0,0,0,0,640.7528101656333
112165,3.0,1.0,112563,17104,17216,0,0,0,1121651,1121652,1121653,0,0,0,0,0,0,79.23807817676527
112166,2.0,1.0,111679,17104,16528,0,111678,111677,1121661,1121662,0,0,0,0,0,0,0,396.8732131127037
112167,3.0,1.0,0,17444,17216,0,112563,0,1121671,1121672,1121673,0,0,0,0,0,0,158.5351295904032
112168,3.0,1.0,112564,17444,17631,112567,112566,112565,1121681,1121682,1121683,0,0,0,0,0,0,108.28202501060547
112169,3.0,1.0,111682,17444,16807,0,111680,111681,1121691,1121692,1121693,0,0,0,0,0,0,346.6994346531968
112170,3.0,1.0,111684,16863,16752,0,111683,0,1121701,1121702,1121703,0,0,0,0,0,0,79.11969956891815
112171,2.0,1.0,0,16863,16703,112359,112360,112358,1121711,1121712,0,0,0,0,0,0,0,158.53579866144392
112172,3.0,1.0,112570,16863,17226,112571,112569,112568,1121721,1121722,1121723,0,0,0,0,0,0,238.20155631256523
112173,2.0,1.0,0,16583,16752,0,111683,111684,1121731,1121732,0,0,0,0,0,0,0,158.4836488895691
112174,3.0,1.0,112358,16583,16703,0,112359,112360,1121741,1121742,1121743,0,0,0,0,0,0,79.20937125045612
112175,3.0,1.0,111687,16583,16302,0,111685,111686,1121751,1121752,1121753,0,0,0,0,0,0,193.33626166291228
111959,2.0,1.0,0,14069,14032,0,111695,0,1119591,1119592,0,0,0,0,0,0,0,26.44319713756143
111960,3.0,1.0,0,14069,13657,110336,110334,110335,1119601,1119602,1119603,0,0,0,0,0,0,286.8017671796944
112006,2.0,1.0,0,14563,14539,110337,110338,0,1120061,1120062,0,0,0,0,0,0,0,14.970579535141187
112007,3.0,1.0,0,14563,14414,110340,110339,110341,1120071,1120072,1120073,0,0,0,0,0,0,185.45114717719025
111753,2.0,1.0,0,13884,13944,0,111776,0,1117531,1117532,0,0,0,0,0,0,0,72.80868548378872
111754,3.0,13.0,111777,13884,13896,0,111778,0,1117541,1117542,1117543,0,0,0,0,0,0,7.095794368549953
111755,2.0,1.0,0,13846,13812,111700,111699,0,1117551,1117552,0,0,0,0,0,0,0,43.00222489052663
111756,4.0,13.0,111698,13846,13831,0,111697,0,1117561,1117562,1117563,1117564,0,0,0,0,0,7.319012618414227
111747,2.0,1.0,0,14336,14442,111793,111792,0,1117471,1117472,0,0,0,0,0,0,0,78.97254395977446
111748,4.0,1.0,111795,14336,14333,0,111794,0,1117481,1117482,1117483,1117484,0,0,0,0,0,8.039903523601902
111749,2.0,1.0,0,14189,14051,0,111703,0,1117491,1117492,0,0,0,0,0,0,0,79.01514439285184
111750,4.0,1.0,111702,14189,14193,0,111701,0,1117501,1117502,1117503,1117504,0,0,0,0,0,7.733291463799454
111751,2.0,1.0,0,13927,13788,111546,111545,0,1117511,1117512,0,0,0,0,0,0,0,78.97240908132447
111752,4.0,1.0,0,13927,13931,0,111544,0,1117521,1117522,1117523,1117524,0,0,0,0,0,9.539378099573653
111779,2.0,1.0,0,14564,14611,111935,111934,0,1117791,1117792,0,0,0,0,0,0,0,32.15874815228446
111780,1.0,1.0,111937,14564,14560,0,111936,0,1117801,0,0,0,0,0,0,0,0,8.994247313153673
111781,2.0,1.0,0,14420,14384,111707,111706,0,1117811,1117812,0,0,0,0,0,0,0,39.849684877421026
111782,3.0,1.0,111705,14420,14427,0,111704,0,1117821,1117822,1117823,0,0,0,0,0,0,9.901794082379734
111715,4.0,1.0,111738,15452,15602,0,111736,111737,1117151,1117152,1117153,1117154,0,0,0,0,0,245.45207540267856
111716,4.0,1.0,111712,15452,15008,0,111713,111714,1117161,1117162,1117163,1117164,0,0,0,0,0,587.7240381625095
111717,3.0,1.0,0,15452,15274,111739,111740,111741,1117171,1117172,1117173,0,0,0,0,0,0,117.27864201786709
111736,4.0,1.0,111822,15602,16030,0,111821,111823,1117361,1117362,1117363,1117364,0,0,0,0,0,583.9638734558713
111737,2.0,1.0,111826,15602,16132,0,111825,111824,1117371,1117372,0,0,0,0,0,0,0,342.3682358618114
111738,4.0,1.0,111715,15602,15452,0,111716,111717,1117381,1117382,1117383,1117384,0,0,0,0,0,245.45207540267853
111739,4.0,1.0,111828,15274,15200,111830,111827,111829,1117391,1117392,1117393,1117394,0,0,0,0,0,147.49913277551212
111740,4.0,1.0,0,15274,14862,111831,111832,111833,1117401,1117402,1117403,1117404,0,0,0,0,0,299.8110257811295
111741,4.0,1.0,111834,15274,15683,0,111835,0,1117411,1117412,1117413,1117414,0,0,0,0,0,807.972826543573
111785,4.0,1.0,111847,14481,14605,0,111848,0,1117851,1117852,1117853,1117854,0,0,0,0,0,145.04053322436255
111786,4.0,1.0,111721,14481,14205,0,111719,111720,1117861,1117862,1117863,1117864,0,0,0,0,0,175.59064998020912
111787,4.0,1.0,111724,14481,14723,111722,111723,111725,1117871,1117872,1117873,1117874,0,0,0,0,0,162.76081292077004
111757,3.0,1.0,0,14233,14094,111862,111863,0,1117571,1117572,1117573,0,0,0,0,0,0,79.00207570113051
111758,4.0,1.0,111728,14233,14750,111727,111726,0,1117581,1117582,1117583,1117584,0,0,0,0,0,630.6745345197004
111775,5.0,1.0,111773,14565,14515,0,111774,0,1117751,1117752,1117753,1117754,1117755,0,0,0,0,51.343307174174384
111731,2.0,9.0,0,13626,13233,111462,111463,0,1117311,1117312,0,0,0,0,0,0,0,359.4718508051597
111732,2.0,2.0,0,13626,13231,0,109959,0,1117321,1117322,0,0,0,0,0,0,0,915.5770109556444
111831,6.0,1.0,111910,14862,14666,0,111909,0,1118311,1118312,1118313,1118314,1118315,1118316,0,0,0,249.88825256275965
111832,3.0,1.0,0,14862,14635,0,111617,111618,1118321,1118322,1118323,0,0,0,0,0,0,208.368987148982
111833,5.0,1.0,111733,14862,15497,111735,111734,0,1118331,1118332,1118333,1118334,1118335,0,0,0,0,936.7855725124166
111821,4.0,1.0,111896,16030,16287,0,111895,111897,1118211,1118212,1118213,1118214,0,0,0,0,0,275.5822268213359
111822,4.0,1.0,111736,16030,15602,111737,111738,0,1118221,1118222,1118223,1118224,0,0,0,0,0,583.9638734558713
111823,2.0,1.0,0,16030,16603,0,111898,111899,1118231,1118232,0,0,0,0,0,0,0,345.36586782574545
111824,6.0,1.0,111900,16132,15936,111901,111903,111902,1118241,1118242,1118243,1118244,1118245,1118246,0,0,0,272.2128911759463
111825,5.0,1.0,111899,16132,16603,0,111898,0,1118251,1118252,1118253,1118254,1118255,0,0,0,0,591.0144962406983
111826,2.0,1.0,111737,16132,15602,0,111738,111736,1118261,1118262,0,0,0,0,0,0,0,342.36823586181146
111827,3.0,1.0,111836,15200,15028,0,0,0,1118271,1118272,1118273,0,0,0,0,0,0,218.6410832189124
111828,4.0,1.0,111739,15200,15274,111740,111741,0,1118281,1118282,1118283,1118284,0,0,0,0,0,147.49913277551212
111829,5.0,1.0,111905,15200,14912,0,111904,0,1118291,1118292,1118293,1118294,1118295,0,0,0,0,185.14435644473855
111830,5.0,1.0,111908,15200,15694,0,111906,111907,1118301,1118302,1118303,1118304,1118305,0,0,0,0,305.52690395845366
111834,4.0,1.0,111741,15683,15274,0,111739,111740,1118341,1118342,1118343,1118344,0,0,0,0,0,807.9728265435732
