LinkID,LaneNum,TLinkID,FnJunction,TnJunction,SpeedLimit,Left,Through,Right,Lane1,Lane2,Lane3,Lane4,Lane5,Lane6,Lane7,Lane8,Lane9
106497,2,106498,4168,4162,35,106499,106495,0,1064971,1064972,0,0,0,0,0,0,0
106502,4,0,4168,4203,35,106504,106507,0,1065021,1065022,1065023,1065024,0,0,0,0,0
106500,3,0,4190,4162,35,106498,106499,106495,1065001,1065002,1065003,0,0,0,0,0,0
106505,3,0,4190,4086,35,106489,106486,107295,1065051,1065052,1065053,0,0,0,0,0,0
106504,3,0,4203,4190,35,106500,106505,0,1065041,1065042,1065043,0,0,0,0,0,0
106507,4,0,4203,4239,35,106509,107252,106510,1065071,1065072,1065073,1065074,0,0,0,0,0
106503,3,0,4244,4203,35,0,106504,106507,1065031,1065032,1065033,0,0,0,0,0,0
106512,4,0,4244,4275,35,106511,106935,106518,1065121,1065122,1065123,1065124,0,0,0,0,0
106506,3,0,4231,4190,35,0,106500,106505,1065061,1065062,1065063,0,0,0,0,0,0
106508,2,106509,4231,4239,35,107252,106510,0,1065081,1065082,0,0,0,0,0,0,0
107261,2,107260,4231,4185,35,0,107289,0,1072611,1072612,0,0,0,0,0,0,0
106509,3,106508,4239,4231,35,106506,107261,0,1065091,1065092,1065093,0,0,0,0,0,0
106510,3,106511,4239,4275,35,106935,106518,0,1065101,1065102,1065103,0,0,0,0,0,0
107252,4,0,4239,4307,35,0,107254,107251,1072521,1072522,1072523,1072524,0,0,0,0,0
106511,2,106510,4275,4239,35,0,106509,107252,1065111,1065112,0,0,0,0,0,0,0
106518,3,106517,4275,4323,35,0,106521,106519,1065181,1065182,1065183,0,0,0,0,0,0
106935,4,0,4275,4354,35,107256,106937,106934,1069351,1069352,1069353,1069354,0,0,0,0,0
106513,4,0,4335,4336,35,106525,106515,0,1065131,1065132,1065133,1065134,0,0,0,0,0
106515,4,0,4336,4323,35,106521,106519,106517,1065151,1065152,1065153,1065154,0,0,0,0,0
106525,4,0,4336,4339,35,0,106523,0,1065251,1065252,1065253,1065254,0,0,0,0,0
106514,3,0,4346,4335,35,0,106513,0,1065141,1065142,1065143,0,0,0,0,0,0
106912,4,0,4346,4369,35,0,106920,0,1069121,1069122,1069123,1069124,0,0,0,0,0
106517,3,106518,4323,4275,35,0,106511,106935,1065171,1065172,1065173,0,0,0,0,0,0
106519,3,0,4323,4310,35,0,106533,106522,1065191,1065192,1065193,0,0,0,0,0,0
106521,3,106520,4323,4340,35,106524,106527,106526,1065211,1065212,1065213,0,0,0,0,0,0
106516,3,0,4356,4336,35,106525,106515,0,1065161,1065162,1065163,0,0,0,0,0,0
106910,3,0,4356,4346,35,0,106514,106912,1069101,1069102,1069103,0,0,0,0,0,0
106522,3,0,4310,4244,35,0,106503,106512,1065221,1065222,1065223,0,0,0,0,0,0
106533,2,106532,4310,4230,35,0,106534,106549,1065331,1065332,0,0,0,0,0,0,0
106520,3,106521,4340,4323,35,106519,106517,0,1065201,1065202,1065203,0,0,0,0,0,0
106524,3,106523,4340,4339,35,0,0,0,1065241,1065242,1065243,0,0,0,0,0,0
106526,5,0,4340,4331,35,0,106536,106529,1065261,1065262,1065263,1065264,1065265,0,0,0,0
106527,2,106528,4340,4355,35,106891,106889,0,1065271,1065272,0,0,0,0,0,0,0
106523,4,106524,4339,4340,35,106527,106526,106520,1065231,1065232,1065233,1065234,0,0,0,0,0
106529,3,0,4331,4310,35,106533,106522,0,1065291,1065292,1065293,0,0,0,0,0,0
106536,5,0,4331,4299,35,106544,106545,0,1065361,1065362,1065363,1065364,1065365,0,0,0,0
106528,3,106527,4355,4340,35,106526,106520,106524,1065281,1065282,1065283,0,0,0,0,0,0
106889,2,106888,4355,4371,35,0,106863,0,1068891,1068892,0,0,0,0,0,0,0
106891,3,0,4355,4358,35,106892,106893,106898,1068911,1068912,1068913,0,0,0,0,0,0
106530,3,0,4352,4331,35,106536,106529,0,1065301,1065302,1065303,0,0,0,0,0,0
106890,5,0,4352,4355,35,106528,106891,106889,1068901,1068902,1068903,1068904,1068905,0,0,0,0
106531,4,0,4148,4244,35,106503,106512,0,1065311,1065312,1065313,1065314,0,0,0,0,0
106548,4,0,4148,4106,35,106475,106476,0,1065481,1065482,1065483,1065484,0,0,0,0,0
106532,1,106533,4230,4310,35,0,106522,0,1065321,0,0,0,0,0,0,0,0
106534,2,106535,4230,4226,35,106540,106546,0,1065341,1065342,0,0,0,0,0,0,0
106549,4,0,4230,4148,35,0,106548,106531,1065491,1065492,1065493,1065494,0,0,0,0,0
106535,2,106534,4226,4230,35,106549,106532,0,1065351,1065352,0,0,0,0,0,0,0
106540,4,0,4226,4280,35,106541,106542,0,1065401,1065402,1065403,1065404,0,0,0,0,0
106546,1,106547,4226,4159,35,0,106559,0,1065461,0,0,0,0,0,0,0,0
106544,5,0,4299,4298,35,106539,106543,0,1065441,1065442,1065443,1065444,1065445,0,0,0,0
106545,3,0,4299,4230,35,106534,106549,106532,1065451,1065452,1065453,0,0,0,0,0,0
106537,3,0,4338,4370,35,0,106538,106834,1065371,1065372,1065373,0,0,0,0,0,0
106852,5,0,4338,4351,35,0,106854,0,1068521,1068522,1068523,1068524,1068525,0,0,0,0
106538,3,0,4370,4401,35,0,106851,106837,1065381,1065382,1065383,0,0,0,0,0,0
106834,4,0,4370,4357,35,106835,106833,0,1068341,1068342,1068343,1068344,0,0,0,0,0
106837,4,0,4401,4377,35,106838,106836,0,1068371,1068372,1068373,1068374,0,0,0,0,0
106851,3,0,4401,4424,35,0,106849,106840,1068511,1068512,1068513,0,0,0,0,0,0
106539,3,0,4298,4338,35,106852,106537,0,1065391,1065392,1065393,0,0,0,0,0,0
106543,5,0,4298,4294,35,0,106563,0,1065431,1065432,1065433,1065434,1065435,0,0,0,0
106541,3,0,4280,4298,35,0,106539,106543,1065411,1065412,1065413,0,0,0,0,0,0
106542,3,0,4280,4294,35,0,106563,0,1065421,1065422,1065423,0,0,0,0,0,0
106563,5,0,4294,4217,35,106566,106582,106562,1065631,1065632,1065633,1065634,1065635,0,0,0,0
106547,2,106546,4159,4226,35,0,106535,106540,1065471,1065472,0,0,0,0,0,0,0
106559,2,0,4159,4110,35,0,106558,0,1065591,1065592,0,0,0,0,0,0,0
106550,4,0,4145,4148,35,106548,106531,0,1065501,1065502,1065503,1065504,0,0,0,0,0
106551,4,0,4145,4226,35,106535,106540,106546,1065511,1065512,1065513,1065514,0,0,0,0,0
106604,4,0,4020,3996,35,106598,106612,106610,1066041,1066042,1066043,1066044,0,0,0,0,0
106554,2,0,4042,4020,35,0,106604,0,1065541,1065542,0,0,0,0,0,0,0
106555,4,0,4042,4145,35,0,106550,106551,1065551,1065552,1065553,1065554,0,0,0,0,0
106556,3,0,4134,4042,35,0,106554,106555,1065561,1065562,1065563,0,0,0,0,0,0
106560,3,0,4134,4152,35,0,106557,106561,1065601,1065602,1065603,0,0,0,0,0,0
106557,1,106558,4152,4110,35,0,0,0,1065571,0,0,0,0,0,0,0,0
106561,2,0,4152,4159,35,0,106559,106547,1065611,1065612,0,0,0,0,0,0,0
106558,2,106557,4110,4152,35,0,106561,0,1065581,1065582,0,0,0,0,0,0,0
106562,3,0,4217,4134,35,0,106556,106560,1065621,1065622,1065623,0,0,0,0,0,0
106566,2,106567,4217,4253,35,106568,106571,0,1065661,1065662,0,0,0,0,0,0,0
106582,5,0,4217,4149,35,106581,106647,106584,1065821,1065822,1065823,1065824,1065825,0,0,0,0
106564,5,0,4297,4338,35,0,106852,106537,1065641,1065642,1065643,1065644,1065645,0,0,0,0
106565,2,0,4297,4357,35,0,106835,106833,1065651,1065652,0,0,0,0,0,0,0
106833,4,0,4357,4345,35,0,106572,0,1068331,1068332,1068333,1068334,0,0,0,0,0
106835,2,0,4357,4377,35,0,106838,106836,1068351,1068352,0,0,0,0,0,0,0
106567,1,106566,4253,4217,35,106582,106562,0,1065671,0,0,0,0,0,0,0,0
106568,5,0,4253,4297,35,0,106564,106565,1065681,1065682,1065683,1065684,1065685,0,0,0,0
106571,1,106570,4253,4296,35,0,106573,0,1065711,0,0,0,0,0,0,0,0
106569,5,0,4222,4253,35,106567,106568,106571,1065691,1065692,1065693,1065694,1065695,0,0,0,0
106578,2,106579,4222,4285,35,0,106575,106665,1065781,1065782,0,0,0,0,0,0,0
106580,2,106581,4222,4149,35,106647,106584,0,1065801,1065802,0,0,0,0,0,0,0
106570,2,106571,4296,4253,35,0,106567,106568,1065701,1065702,0,0,0,0,0,0,0
106573,6,0,4296,4285,35,106575,106665,106579,1065731,1065732,1065733,1065734,1065735,1065736,0,0,0
106572,4,0,4345,4296,35,0,106573,106570,1065721,1065722,1065723,1065724,0,0,0,0,0
106575,2,106574,4285,4334,35,106832,106576,0,1065751,1065752,0,0,0,0,0,0,0
106579,2,106578,4285,4222,35,0,106580,106569,1065791,1065792,0,0,0,0,0,0,0
106665,6,0,4285,4188,35,106664,106702,106661,1066651,1066652,1066653,1066654,1066655,1066656,0,0,0
106574,2,106575,4334,4285,35,106665,106579,0,1065741,1065742,0,0,0,0,0,0,0
106576,2,106577,4334,4342,35,0,106818,0,1065761,1065762,0,0,0,0,0,0,0
106832,4,0,4334,4345,35,0,106572,0,1068321,1068322,1068323,1068324,0,0,0,0,0
106577,3,106576,4342,4334,35,0,106574,106832,1065771,1065772,1065773,0,0,0,0,0,0
106818,2,106817,4342,4397,35,0,106830,106820,1068181,1068182,0,0,0,0,0,0,0
106581,2,106580,4149,4222,35,106569,106578,0,1065811,1065812,0,0,0,0,0,0,0
106584,2,106583,4149,4064,35,0,106596,106603,1065841,1065842,0,0,0,0,0,0,0
106647,5,0,4149,4055,35,106649,106648,106585,1066471,1066472,1066473,1066474,1066475,0,0,0,0
106583,2,106584,4064,4149,35,0,106581,106647,1065831,1065832,0,0,0,0,0,0,0
106596,2,106597,4064,4033,35,0,106594,0,1065961,1065962,0,0,0,0,0,0,0
106603,4,0,4064,4134,35,106556,106560,0,1066031,1066032,1066033,1066034,0,0,0,0,0
106585,2,106586,4055,3993,35,0,106622,106602,1065851,1065852,0,0,0,0,0,0,0
106648,5,0,4055,3960,35,106652,106115,106111,1066481,1066482,1066483,1066484,1066485,0,0,0,0
106649,2,106650,4055,4112,35,106659,106660,0,1066491,1066492,0,0,0,0,0,0,0
106586,3,106585,3993,4055,35,0,106649,106648,1065861,1065862,1065863,0,0,0,0,0,0
106602,4,0,3993,4064,35,106596,106603,106583,1066021,1066022,1066023,1066024,0,0,0,0,0
106622,3,106621,3993,3985,35,0,106620,106618,1066221,1066222,1066223,0,0,0,0,0,0
106587,2,0,3999,3990,35,106590,106591,0,1065871,1065872,0,0,0,0,0,0,0
106589,1,106588,3999,4004,35,0,106595,0,1065891,0,0,0,0,0,0,0,0
106590,3,0,3990,3982,35,0,106614,106615,1065901,1065902,1065903,0,0,0,0,0,0
106591,3,0,3990,3988,35,0,106600,0,1065911,1065912,1065913,0,0,0,0,0,0
106588,1,106589,4004,3999,35,0,106587,0,1065881,0,0,0,0,0,0,0,0
106595,2,0,4004,4033,35,0,106594,106597,1065951,1065952,0,0,0,0,0,0,0
106614,3,0,3982,3979,35,0,106613,0,1066141,1066142,1066143,0,0,0,0,0,0
106615,3,0,3982,3988,35,0,106600,0,1066151,1066152,1066153,0,0,0,0,0,0
106600,3,0,3988,4012,35,106599,106601,106593,1066001,1066002,1066003,0,0,0,0,0,0
106592,2,0,3981,3999,35,106587,106589,0,1065921,1065922,0,0,0,0,0,0,0
106616,3,0,3981,3982,35,106614,106615,0,1066161,1066162,1066163,0,0,0,0,0,0
106593,2,106594,4012,4033,35,0,106597,0,1065931,1065932,0,0,0,0,0,0,0
106599,2,106598,4012,3996,35,106612,106610,0,1065991,1065992,0,0,0,0,0,0,0
106601,4,0,4012,4042,35,106554,106555,0,1066011,1066012,1066013,1066014,0,0,0,0,0
106594,2,106593,4033,4012,35,0,106599,106601,1065941,1065942,0,0,0,0,0,0,0
106597,2,106596,4033,4064,35,106603,106583,0,1065971,1065972,0,0,0,0,0,0,0
106598,1,106599,3996,4012,35,106601,106593,0,1065981,0,0,0,0,0,0,0,0
106610,3,106611,3996,3953,35,106640,106419,106609,1066101,1066102,1066103,0,0,0,0,0,0
106612,3,0,3996,3979,35,0,106613,0,1066121,1066122,1066123,0,0,0,0,0,0
106605,3,106606,3992,3997,35,0,106467,0,1066051,1066052,1066053,0,0,0,0,0,0
106607,6,0,3989,3992,35,0,106605,0,1066071,1066072,1066073,1066074,1066075,1066076,0,0,0
106608,3,106609,3989,3953,35,106611,106640,106419,1066081,1066082,1066083,0,0,0,0,0,0
106613,3,0,3979,3977,35,106617,106633,0,1066131,1066132,1066133,0,0,0,0,0,0
106617,3,0,3977,3981,35,106616,106592,0,1066171,1066172,1066173,0,0,0,0,0,0
106633,3,0,3977,3942,35,106628,106630,106631,1066331,1066332,1066333,0,0,0,0,0,0
106618,4,0,3985,4004,35,106588,106595,0,1066181,1066182,1066183,1066184,0,0,0,0,0
106620,3,106619,3985,3962,35,106625,106623,0,1066201,1066202,1066203,0,0,0,0,0,0
106621,3,106622,3985,3993,35,106602,106586,0,1066211,1066212,1066213,0,0,0,0,0,0
106619,3,106620,3962,3985,35,106618,106621,0,1066191,1066192,1066193,0,0,0,0,0,0
106623,3,106624,3962,3943,35,0,106627,106629,1066231,1066232,1066233,0,0,0,0,0,0
106625,4,0,3962,3892,35,106108,106114,106112,1066251,1066252,1066253,1066254,0,0,0,0,0
106624,3,106623,3943,3962,35,0,106619,106625,1066241,1066242,1066243,0,0,0,0,0,0
106627,3,106628,3943,3942,35,106630,106631,0,1066271,1066272,1066273,0,0,0,0,0,0
106629,3,0,3943,3981,35,0,106616,106592,1066291,1066292,1066293,0,0,0,0,0,0
106628,3,106627,3942,3943,35,106629,106624,0,1066281,1066282,1066283,0,0,0,0,0,0
106630,3,0,3942,3866,35,106143,106146,0,1066301,1066302,1066303,0,0,0,0,0,0
106631,3,106632,3942,3920,35,0,106635,0,1066311,1066312,1066313,0,0,0,0,0,0
106632,2,106631,3920,3942,35,0,106628,106630,1066321,1066322,0,0,0,0,0,0,0
106635,2,106634,3920,3896,35,106637,106644,106639,1066351,1066352,0,0,0,0,0,0,0
106634,3,106635,3896,3920,35,0,106632,0,1066341,1066342,1066343,0,0,0,0,0,0
106637,3,106638,3896,3888,35,0,106641,0,1066371,1066372,1066373,0,0,0,0,0,0
106639,3,106640,3896,3953,35,106419,106609,106611,1066391,1066392,1066393,0,0,0,0,0,0
106644,3,106643,3896,3842,35,0,106410,106416,1066441,1066442,1066443,0,0,0,0,0,0
106638,3,106637,3888,3896,35,106644,106639,106634,1066381,1066382,1066383,0,0,0,0,0,0
106641,6,0,3888,3799,35,106142,106147,106149,1066411,1066412,1066413,1066414,1066415,1066416,0,0,0
106645,3,0,3978,3985,35,106620,106618,106621,1066451,1066452,1066453,0,0,0,0,0,0
106646,3,0,3978,3993,35,106622,106602,106586,1066461,1066462,1066463,0,0,0,0,0,0
106650,3,106649,4112,4055,35,106648,106585,0,1066501,1066502,1066503,0,0,0,0,0,0
106659,5,0,4112,4222,35,106580,106569,106578,1066591,1066592,1066593,1066594,1066595,0,0,0,0
106660,2,106661,4112,4188,35,0,106664,106702,1066601,1066602,0,0,0,0,0,0,0
106653,2,106652,4010,3960,35,106115,106111,0,1066531,1066532,0,0,0,0,0,0,0
106654,2,106655,4010,4062,35,0,106657,106707,1066541,1066542,0,0,0,0,0,0,0
106662,5,0,4010,4112,35,106650,106659,106660,1066621,1066622,1066623,1066624,1066625,0,0,0,0
106655,2,106654,4062,4010,35,0,106653,106662,1066551,1066552,0,0,0,0,0,0,0
106657,2,106658,4062,4132,35,106697,106712,0,1066571,1066572,0,0,0,0,0,0,0
106707,6,0,4062,4046,35,0,106709,0,1067071,1067072,1067073,1067074,1067075,1067076,0,0,0
106658,2,106657,4132,4062,35,106707,106655,0,1066581,1066582,0,0,0,0,0,0,0
106697,6,0,4132,4165,35,0,106695,106696,1066971,1066972,1066973,1066974,1066975,1066976,0,0,0
106712,2,106713,4132,4164,35,0,106768,106717,1067121,1067122,0,0,0,0,0,0,0
106661,2,106660,4188,4112,35,0,106650,106659,1066611,1066612,0,0,0,0,0,0,0
106664,2,106663,4188,4258,35,106670,106667,0,1066641,1066642,0,0,0,0,0,0,0
106702,6,0,4188,4114,35,106701,106703,0,1067021,1067022,1067023,1067024,1067025,1067026,0,0,0
106663,2,106664,4258,4188,35,106702,106661,0,1066631,1066632,0,0,0,0,0,0,0
106667,2,106666,4258,4316,35,0,106672,106674,1066671,1066672,0,0,0,0,0,0,0
106670,5,0,4258,4326,35,106668,106669,0,1066701,1066702,1066703,1066704,1066705,0,0,0,0
106666,2,106667,4316,4258,35,0,106663,106670,1066661,1066662,0,0,0,0,0,0,0
106672,2,106673,4316,4366,35,0,106815,106810,1066721,1066722,0,0,0,0,0,0,0
106674,6,0,4316,4262,35,106676,106679,0,1066741,1066742,1066743,1066744,1066745,1066746,0,0,0
106668,3,0,4326,4334,35,106574,106832,106576,1066681,1066682,1066683,0,0,0,0,0,0
106669,2,0,4326,4342,35,0,106577,106818,1066691,1066692,0,0,0,0,0,0,0
106671,6,0,4192,4258,35,106663,106670,106667,1066711,1066712,1066713,1066714,1066715,1066716,0,0,0
106680,2,0,4192,4262,35,0,106676,106679,1066801,1066802,0,0,0,0,0,0,0
106673,2,106672,4366,4316,35,106674,106666,0,1066731,1066732,0,0,0,0,0,0,0
106810,3,106809,4366,4360,35,0,0,0,1068101,1068102,1068103,0,0,0,0,0,0
106815,2,0,4366,4379,35,0,106813,106814,1068151,1068152,0,0,0,0,0,0,0
106676,3,0,4262,4317,35,106675,106678,0,1066761,1066762,1066763,0,0,0,0,0,0
106679,6,0,4262,4249,35,0,106684,106682,1066791,1066792,1066793,1066794,1066795,1066796,0,0,0
106675,6,0,4317,4360,35,0,106809,0,1066751,1066752,1066753,1066754,1066755,1066756,0,0,0
106678,3,0,4317,4367,35,0,106774,106773,1066781,1066782,1066783,0,0,0,0,0,0
106809,3,106810,4360,4366,35,106673,106815,0,1068091,1068092,1068093,0,0,0,0,0,0
106677,6,0,4311,4317,35,0,106675,106678,1066771,1066772,1066773,1066774,1066775,1066776,0,0,0
106681,3,0,4311,4249,35,106684,106682,0,1066811,1066812,1066813,0,0,0,0,0,0
106773,4,0,4367,4361,35,0,106779,106683,1067731,1067732,1067733,1067734,0,0,0,0,0
106774,4,0,4367,4372,35,0,106816,0,1067741,1067742,1067743,1067744,0,0,0,0,0
106682,4,0,4249,4211,35,0,106698,0,1066821,1066822,1066823,1066824,0,0,0,0,0
106684,6,0,4249,4247,35,0,106685,106690,1066841,1066842,1066843,1066844,1066845,1066846,0,0,0
106698,5,0,4211,4178,35,0,106700,106699,1066981,1066982,1066983,1066984,1066985,0,0,0,0
106683,3,0,4361,4311,35,0,106681,106677,1066831,1066832,1066833,0,0,0,0,0,0
106779,5,0,4361,4327,35,106778,106800,106776,1067791,1067792,1067793,1067794,1067795,0,0,0,0
106685,6,0,4247,4240,35,0,106770,0,1066851,1066852,1066853,1066854,1066855,1066856,0,0,0
106690,3,0,4247,4223,35,0,106691,106689,1066901,1066902,1066903,0,0,0,0,0,0
106770,6,0,4240,4204,35,106765,106767,106769,1067701,1067702,1067703,1067704,1067705,1067706,0,0,0
106686,3,0,4216,4240,35,0,106770,0,1066861,1066862,1066863,0,0,0,0,0,0
106687,3,0,4216,4223,35,106691,106689,0,1066871,1066872,1066873,0,0,0,0,0,0
106689,3,0,4223,4211,35,0,106698,0,1066891,1066892,1066893,0,0,0,0,0,0
106691,3,0,4223,4220,35,0,106692,0,1066911,1066912,1066913,0,0,0,0,0,0
106688,3,0,4212,4216,35,106687,106686,0,1066881,1066882,1066883,0,0,0,0,0,0
106730,2,0,4212,4100,65,0,106735,0,1067301,1067302,0,0,0,0,0,0,0
106692,3,0,4220,4212,35,106688,106730,0,1066921,1066922,1066923,0,0,0,0,0,0
106693,3,0,4174,4220,35,0,106692,0,1066931,1066932,1066933,0,0,0,0,0,0
106694,6,0,4174,4178,35,106700,106699,0,1066941,1066942,1066943,1066944,1066945,1066946,0,0,0
106699,6,0,4178,4192,35,0,106671,106680,1066991,1066992,1066993,1066994,1066995,1066996,0,0,0
106700,3,0,4178,4103,35,0,106704,0,1067001,1067002,1067003,0,0,0,0,0,0
106695,6,0,4165,4174,35,0,106694,106693,1066951,1066952,1066953,1066954,1066955,1066956,0,0,0
106696,3,0,4165,4212,35,0,106688,106730,1066961,1066962,1066963,0,0,0,0,0,0
106704,6,0,4103,4087,35,106705,106706,0,1067041,1067042,1067043,1067044,1067045,1067046,0,0,0
106701,4,0,4114,4192,35,106671,106680,0,1067011,1067012,1067013,1067014,0,0,0,0,0
106703,6,0,4114,4103,35,0,106704,0,1067031,1067032,1067033,1067034,1067035,1067036,0,0,0
106705,3,0,4087,4165,35,106695,106696,0,1067051,1067052,1067053,0,0,0,0,0,0
106706,6,0,4087,4062,35,106657,106707,106655,1067061,1067062,1067063,1067064,1067065,1067066,0,0,0
106709,6,0,4046,4011,35,0,106074,0,1067091,1067092,1067093,1067094,1067095,1067096,0,0,0
106708,3,0,4105,4046,35,0,106709,0,1067081,1067082,1067083,0,0,0,0,0,0
106710,6,0,4105,4132,35,106658,106697,106712,1067101,1067102,1067103,1067104,1067105,1067106,0,0,0
106711,6,0,4096,4105,35,106708,106710,0,1067111,1067112,1067113,1067114,1067115,1067116,0,0,0
106729,2,0,4096,4123,45,0,106732,0,1067291,1067292,0,0,0,0,0,0,0
106713,3,106712,4164,4132,35,0,106658,106697,1067131,1067132,1067133,0,0,0,0,0,0
106717,2,106716,4164,4157,35,106714,106718,0,1067171,1067172,0,0,0,0,0,0,0
106768,3,106769,4164,4204,35,0,106765,106767,1067681,1067682,1067683,0,0,0,0,0,0
106714,1,106715,4157,4156,35,0,0,0,1067141,0,0,0,0,0,0,0,0
106716,3,106717,4157,4164,35,0,106713,106768,1067161,1067162,1067163,0,0,0,0,0,0
106718,2,0,4157,4138,35,0,106728,106727,1067181,1067182,0,0,0,0,0,0,0
106715,1,106714,4156,4157,35,0,106716,106718,1067151,0,0,0,0,0,0,0,0
106727,3,0,4138,4105,35,0,106708,106710,1067271,1067272,1067273,0,0,0,0,0,0
106728,2,0,4138,4123,45,0,106732,0,1067281,1067282,0,0,0,0,0,0,0
106719,3,0,4144,4156,35,0,106715,0,1067191,1067192,1067193,0,0,0,0,0,0
106726,3,0,4144,4138,35,106728,106727,0,1067261,1067262,1067263,0,0,0,0,0,0
106720,2,0,4142,4182,45,0,106771,0,1067201,1067202,0,0,0,0,0,0,0
106725,5,0,4142,4144,35,106726,106719,0,1067251,1067252,1067253,1067254,1067255,0,0,0,0
106771,2,0,4182,4216,65,0,106687,106686,1067711,1067712,0,0,0,0,0,0,0
106721,3,0,4181,4144,35,0,106726,106719,1067211,1067212,1067213,0,0,0,0,0,0
106758,6,0,4181,4158,35,0,106759,0,1067581,1067582,1067583,1067584,1067585,1067586,0,0,0
106722,7,0,4141,4142,35,106725,106720,0,1067221,1067222,1067223,1067224,1067225,1067226,1067227,0,0
106723,3,106724,4141,4115,35,106745,106747,0,1067231,1067232,1067233,0,0,0,0,0,0
106724,4,106723,4115,4141,35,0,106722,0,1067241,1067242,1067243,1067244,0,0,0,0,0
106745,1,106746,4115,4125,35,0,106752,106750,1067451,0,0,0,0,0,0,0,0
106747,1,106748,4115,4116,35,106749,106753,106741,1067471,0,0,0,0,0,0,0,0
106732,2,0,4123,4100,45,0,106735,0,1067321,1067322,0,0,0,0,0,0,0
106735,2,0,4100,4093,65,106737,106762,0,1067351,1067352,0,0,0,0,0,0,0
106733,1,0,4102,4182,65,0,106771,0,1067331,0,0,0,0,0,0,0,0
106734,2,0,4102,4141,45,0,106722,106723,1067341,1067342,0,0,0,0,0,0,0
106737,2,0,4093,4099,65,0,106739,106736,1067371,1067372,0,0,0,0,0,0,0
106762,2,0,4093,4167,65,106790,106793,0,1067621,1067622,0,0,0,0,0,0,0
106736,2,0,4099,4102,65,106733,106734,0,1067361,1067362,0,0,0,0,0,0,0
106739,1,106738,4099,4147,55,0,106744,106757,1067391,0,0,0,0,0,0,0,0
106738,1,106739,4147,4099,55,0,106736,0,1067381,0,0,0,0,0,0,0,0
106744,2,0,4147,4109,35,0,106066,106743,1067441,1067442,0,0,0,0,0,0,0
106757,3,0,4147,4095,35,0,106061,0,1067571,1067572,1067573,0,0,0,0,0,0
106741,2,106740,4116,4097,35,0,106060,0,1067411,1067412,0,0,0,0,0,0,0
106748,1,106747,4116,4115,35,0,106724,106745,1067481,0,0,0,0,0,0,0,0
106749,1,106750,4116,4125,35,0,106752,106746,1067491,0,0,0,0,0,0,0,0
106753,1,106754,4116,4118,35,0,106755,106742,1067531,0,0,0,0,0,0,0,0
106742,1,106743,4118,4109,35,0,106066,0,1067421,0,0,0,0,0,0,0,0
106754,1,106753,4118,4116,35,106741,106748,106749,1067541,0,0,0,0,0,0,0,0
106755,1,106756,4118,4154,35,0,106751,0,1067551,0,0,0,0,0,0,0,0
106746,1,106745,4125,4115,35,0,106724,106747,1067461,0,0,0,0,0,0,0,0
106750,1,106749,4125,4116,35,106753,106741,106748,1067501,0,0,0,0,0,0,0,0
106752,1,106751,4125,4154,35,0,106756,0,1067521,0,0,0,0,0,0,0,0
106751,1,106752,4154,4125,35,106750,106746,0,1067511,0,0,0,0,0,0,0,0
106756,1,106755,4154,4118,35,106742,106754,0,1067561,0,0,0,0,0,0,0,0
106759,5,0,4158,4150,35,106761,106760,0,1067591,1067592,1067593,1067594,1067595,0,0,0,0
106760,6,0,4150,4139,35,0,106058,106062,1067601,1067602,1067603,1067604,1067605,1067606,0,0,0
106761,4,0,4150,4161,35,106788,106763,0,1067611,1067612,1067613,1067614,0,0,0,0,0
106763,2,0,4161,4179,45,106787,106792,0,1067631,1067632,0,0,0,0,0,0,0
106788,4,0,4161,4184,35,0,106789,0,1067881,1067882,1067883,1067884,0,0,0,0,0
106790,2,0,4167,4179,45,106787,106792,0,1067901,1067902,0,0,0,0,0,0,0
106793,2,0,4167,4189,65,0,106795,106791,1067931,1067932,0,0,0,0,0,0,0
106787,2,0,4179,4184,45,0,106789,0,1067871,1067872,0,0,0,0,0,0,0
106792,1,106791,4179,4189,45,0,106795,0,1067921,0,0,0,0,0,0,0,0
106764,2,106765,4277,4204,35,106767,106769,0,1067641,1067642,0,0,0,0,0,0,0
106766,6,0,4277,4311,35,106681,106677,0,1067661,1067662,1067663,1067664,1067665,1067666,0,0,0
106775,3,106776,4277,4327,35,0,106778,106800,1067751,1067752,1067753,0,0,0,0,0,0
106765,3,106764,4204,4277,35,106766,106775,0,1067651,1067652,1067653,0,0,0,0,0,0
106767,6,0,4204,4181,35,0,106758,106721,1067671,1067672,1067673,1067674,1067675,1067676,0,0,0
106769,2,106768,4204,4164,35,106717,106713,0,1067691,1067692,0,0,0,0,0,0,0
106772,4,0,4365,4361,35,106779,106683,0,1067721,1067722,1067723,1067724,0,0,0,0,0
106808,3,0,4365,4372,35,0,106816,0,1068081,1068082,1068083,0,0,0,0,0,0
106816,2,0,4372,4386,35,0,106826,0,1068161,1068162,0,0,0,0,0,0,0
106776,2,106775,4327,4277,35,0,106764,106766,1067761,1067762,0,0,0,0,0,0,0
106778,2,106777,4327,4332,35,0,106807,0,1067781,1067782,0,0,0,0,0,0,0
106800,5,0,4327,4286,35,106802,106799,0,1068001,1068002,1068003,1068004,1068005,0,0,0,0
106777,2,106778,4332,4327,35,106800,106776,0,1067771,1067772,0,0,0,0,0,0,0
106807,3,0,4332,4365,35,106772,106808,0,1068071,1068072,1068073,0,0,0,0,0,0
