LaneID,LinkID,Left,Through,Right,Length(m)
1072131,107213,0,1072261,0,5.961334379
1072421,107242,0,1072401,1072062,31.17181409
1072121,107212,0,1072421,0,5.961337046
1072122,107212,0,0,0,5.961337935
1072263,107226,0,0,1072242,300.6754797
1072262,107226,0,1072211,0,301.0017527
1072261,107226,0,0,0,301.3280256
1072471,107247,0,1072451,0,160.0850148
1072171,107217,0,1069701,0,2080.333937
1072172,107217,0,1069702,0,2073.988425
1072161,107216,0,1072171,0,241.9773986
1072181,107218,1072201,1072191,0,122.1104949
1072182,107218,0,1072192,0,121.28442
1072192,107219,0,1072031,0,179.2571699
1072191,107219,0,0,0,177.5427069
1072193,107219,0,0,0,175.8282444
